level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob
35571,62992,,4,"good, great","good, great","good, great",en,0.8504830002784729
35572,62997,,5,absorbed,absorbed,absorbed,en,0.8550955057144165
35573,63003,,5,I'm Happy Got This App. 😘,i be happy get this app. 😘,I'm Happy Got This App.😘,en,0.6861617565155029
35574,63004,,5,Great App for Beginner !!! 😍,great app for beginner! 😍,Great App for Beginner !!! 😍,en,0.860404372215271
35575,63006,,5,This is a good learning application,this be a good learning application,This is a good learning application,en,0.8812381625175476
35578,63014,,5,This apps is superb ...... really helpful to improve my speaking thanks :),this apps be superb. really helpful to improve my speaking thanks,This apps is superb ...... really helpful to improve my speaking thanks :),en,0.9258889555931091
35579,63015,,5,it is very good masya Allah,it be very good masya allah,it is very good masya Allah,en,0.8741345405578613
35580,63018,,5,Top thanks,top thanks,Top thanks,en,0.7181894779205322
35581,63020,,4,"Hi admin. I want to buy subscription in a year, but my payment keeps failing. I use gpay by my provider. Any solution for this problem","hi admin. i want to buy subscription in a year, but my payment keep failing. i use gpay by my provider. any solution for this problem","Hi admin. I want to buy subscription in a year, but my payment keeps failing. I use gpay by my provider. Any solution for this problem",en,0.9584034085273743
35582,63021,,5,good speech i think so,good speech i think so,good speech i think so,en,0.978896975517273
35584,63027,,4,"This app awesome, very help me learning English","this app awesome, very help me learn english","This app awesome, very help me learning English",en,0.9356196522712708
35585,63028,,5,So exciting!,so exciting!,So exciting!,en,0.7955924868583679
35586,63030,,4,"It's such a good apps, I enjoy learning from this.","it be such a good apps, i enjoy learn from this.","It's such a good apps, I enjoy learning from this.",en,0.9757890701293945
35587,63031,,1,This app is very help us is verry good for kids to learning,this app be very help u be verry good for kid to learn,This app is very help us is verry good for kids to learning,en,0.9394572377204895
35588,63038,,5,Sounds Perfect,sound perfect,Sounds Perfect,en,0.6120376586914062
35589,63041,,5,I really like Elsa too much much,i really like elsa too much much,I really like Elsa too much much,en,0.9978806972503662
35590,63042,,5,This great for maintaining your pronunciation every day,this great for maintain your pronunciation every day,This great for maintaining your pronunciation every day,en,0.8017122149467468
35591,63043,,5,very very very good for beginner like me,very very very good for beginner like me,very very very good for beginner like me,en,0.9961344003677368
35593,63051,,5,like the anyway,like the anyway,like the anyway,en,0.9648474454879761
35594,63054,,5,"Thanks for this opportunity has given to me, firstly I am verry incredible to join this application I think this amagine application that has I have now, and how to impove my English language and this application very help me to impove my English language. Thanks to the kind people create this application can help other to improve Own English Language. And than I just have this application but this application very help me now. That is all my short writers and again I want to say my thanks you for your kind","thanks for this opportunity have give to me, firstly i be verry incredible to join this application i think this amagine application that have i have now, and how to impove my english language and this application very help me to impove my english language. thanks to the kind people create this application can help other to improve own english language. and than i just have this application but this application very help me now. that be all my short writer and again i want to say my thanks you for your kind","Thanks for this opportunity has given to me, firstly I am verry incredible to join this application I think this amagine application that has I have now, and how to impove my English language and this application very help me to impove my English language. Thanks to the kind people create this application can help other to improve Own English Language. And than I just have this application but this application very help me now. That is all my short writers and again I want to say my thanks you for your kind",en,0.9654545783996582
35595,63059,,5,Great Cok,great cok,Great Cok,en,0.5380353927612305
35596,63060,,4,good application but we must pay for the rest and it's too little access for the free one but it 's good anyway thanks,good application but we must pay for the rest and it be too little access for the free one but it s good anyway thanks,good application but we must pay for the rest and it's too little access for the free one but it 's good anyway thanks,en,0.9493204951286316
35597,63062,,5,it is good to study English,it be good to study english,it is good to study English,en,0.8902866840362549
35599,63066,,5,What the excellent application but should be paid? It's Okay Man,what the excellent application but should be paid? it be okay man,What the excellent application but should be paid? It's Okay Man,en,0.9132484793663025
35600,63067,,5,it so easy to learning,it so easy to learn,it so easy to learning,en,0.861021101474762
35601,63074,,5,"This is the best apps for your speaking practice, but wish there is another way I could get the pro version free such as watching ads","this be the best apps for your speaking practice, but wish there be another way i could get the pro version free such as watch ad","This is the best apps for your speaking practice, but wish there is another way I could get the pro version free such as watching ads",en,0.9341433644294739
35602,63075,,5,I Recommended this App to You U Want to Learn English,i recommend this app to you u want to learn english,I Recommended this App to You U Want to Learn English,en,0.9543969631195068
35603,63076,,5,"This is good, Hello I'm Beginner","this be good, hello i be beginner","This is good, Hello I'm Beginner",en,0.5153934955596924
35604,63077,,1,Slowly but Surely,slowly but surely,Slowly but Surely,en,0.9872097373008728
35605,63080,,5,Good cok,good cok,Good cok,en,0.554584801197052
35606,63086,,3,Try dlu,try dlu,Try dlu,en,0.6608449816703796
35607,63087,,5,Good caur :),good caur,Good caur :),en,0.533670961856842
35608,63092,,5,"Hi I'm from Indonesia, I think this application is very useful for students like me.","hi i be from indonesia, i think this application be very useful for student like me.","Hi I'm from Indonesia, I think this application is very useful for students like me.",en,0.9611420631408691
35609,63093,,5,Good application to learning English.,good application to learn english.,Good application to learning English.,en,0.9050855040550232
35610,63095,,5,Best APK Ever,best apk ever,Best APK Ever,en,0.8008983135223389
35611,63100,,4,It's good to enrich our knowledge about English,it be good to enrich our knowledge about english,It's good to enrich our knowledge about English,en,0.8521133065223694
35612,63101,,5,This is very good. It's helping so much,this be very good. it be help so much,This is very good. It's helping so much,en,0.9831393361091614
35613,63104,,5,I Verry Like The Apk Inj 🤣 🤣 🤣,i verry like the apk inj 🤣 🤣 🤣,I Verry Like The Apk Inj🤣🤣🤣,en,0.7605047225952148
35614,63105,,5,Teach us to speak better english,teach u to speak good english,Teach us to speak better english,en,0.9770976901054382
35615,63106,,5,"Good, Five Star","good, five star","Good, Five Star",en,0.8607418537139893
35616,63109,,5,Great Application But Expensive,great application but expensive,Great Application But Expensive,en,0.9685090780258179
35617,63119,,5,"So cool, thank you you make a good app","so cool, thank you you make a good app","So cool, thank you u make a good app",en,0.9183006286621094
35618,63120,,5,Cool .. This Technology Can Improve My Pronunciation,cool. this technology can improve my pronunciation,Cool .. This Technology Can Improve My Pronunciation,en,0.8470800518989563
35619,63127,,5,Recommended Apps,recommend apps,Recommended Apps,en,0.7743584513664246
35620,63130,,5,It has trained me much.,it have train me much.,It has trained me much.,en,0.9908565282821655
35621,63131,,5,Over all is good. Thanks,over all be good. thanks,Over all is good. Thanks,en,0.9117300510406494
35622,63137,,5,Good application for improving your listening,good application for improve your listening,Good application for improving your listening,en,0.859549343585968
35623,63144,,5,"Sir, can you improve the app with another language ?? Example: Russian, Spanish, France, Germany because I Want Learning Another Language .. 🙏","sir, can you improve the app with another language? example russian, spanish, france, germany because i want learn another language. 🙏","Sir, can you improve the app with another language ?? Example: Russian, Spanish, France, Germany because I Want Learning Another Language .. 🙏",en,0.9054722785949707
35624,63145,,5,Very Help to Improve My Asian-English Tongue Become English Native Speaker. Thanks,very help to improve my asian-english tongue become english native speaker. thanks,Very Help to Improve My Asian-English Tongue Become English Native Speaker. Thanks,en,0.952552080154419
35625,63146,,5,Great Virtual Teacher for English ... Come to Joint and Try It Guys ...,great virtual teacher for english. come to joint and try it guys.,Great Virtual Teacher for English ... Come to Joint and Try It Guys ...,en,0.9698923826217651
35626,63147,,5,Elsa Speak Very Well to Improve My Speaking and Listening Skills,elsa speak very well to improve my speaking and listening skill,Elsa Speak Very Well to Improve My Speaking and Listening Skills,en,0.9788015484809875
35627,63148,,5,Very good app for me who learns to speak english well ...,very good app for me who learn to speak english well.,Very good app for me who learns to speak english well ...,en,0.9920021295547485
35628,63149,,5,It is a good application to improve your pronunciation skills.,it be a good application to improve your pronunciation skills.,It is a good application to improve your pronunciation skills.,en,0.9054002165794373
35629,63150,,5,"Great, Good App to Learn English","great, good app to learn english","Great, Good App to Learn English",en,0.9396508932113647
35630,63151,,5,TER BEST APPLICATION,ter best application,TER BEST APPLICATION,en,0.7267269492149353
35631,63152,,5,Very good app for learning to pronounce english better,very good app for learn to pronounce english good,Very good app for learning to pronounce english better,en,0.9742776155471802
35632,63153,,5,Is very good for first to learn english pernaountition 😊,be very good for first to learn english pernaountition 😊,Is very good for first to learn english pernaountition😊,en,0.9393739700317383
35633,63154,,5,I hope this can be better by the time.,i hope this can be better by the time.,I hope this can be better by the time.,en,0.9871910214424133
35634,63155,,5,Nice app but not free,nice app but not free,Nice app but not free,en,0.867043137550354
35635,63156,,5,Amazing App to Improve Your Pronunciation,amaze app to improve your pronunciation,Amazing App to Improve Your Pronunciation,en,0.8017778396606445
35636,63157,,5,So Great! Thanksyou,so great! thanksyou,So Great! Thanksyou,en,0.555940568447113
35637,63160,,5,Very helpful 🙏 🙏,very helpful 🙏 🙏,Very helpful 🙏🙏,en,0.979844868183136
35638,63172,,5,This is good application,this be good application,This is good application,en,0.8517822623252869
35639,63176,,5,You made my day! Thank you for helping me to study English more fun.,you make my day! thank you for help me to study english more fun.,You made my day! Thank you for helping me to study English more fun.,en,0.9330660104751587
35640,63177,,5,Easy and Fun Hopely It Could My English Better ..,easy and fun hopely it could my english better.,Easy and Fun Hopely It Could My English Better ..,en,0.9408549070358276
35641,63178,,5,Hope can help me to improve my English speaking,hope can help me to improve my english speaking,Hope can help me to improve my English speaking,en,0.9226226806640625
35642,63179,,5,Great to Improve My Pronounciation Through this App,great to improve my pronounciation through this app,Great to Improve My Pronounciation Through this App,en,0.9586557745933533
35643,63180,,5,Very good 👍 👍 👍..Love this app 💙 💙,very good 👍 👍 👍. love this app 💙 💙,Very good👍👍👍..Love this app💙💙,en,0.845370352268219
35644,63181,,5,Super Cool App.,super cool app.,Super Cool App.,en,0.5353770852088928
35645,63183,,5,Very Recommended 👍 👍,very recommended 👍 👍,Very Recommended 👍👍,en,0.9754474759101868
35646,63203,,5,Good Boais,good boais,Good Boais,en,0.5279316306114197
35648,63206,,5,Mantul application,mantul application,Mantul application,en,0.6936898827552795
35649,63207,,5,This application is great and can help me to improve my English ... thank you so much,this application be great and can help me to improve my english. thank you so much,This application is great and can help me to improve my English ... thank you so much,en,0.9225520491600037
35650,63208,,5,This app will be so great if it's just free for little people like me = =,this app will be so great if it be just free for little people like me = =,This app will be so great if it's just free for little people like me = _ =,en,0.8952056765556335
35652,63210,,5,It's Good and Improve My Pronunciation,it be good and improve my pronunciation,It's Good and Improve My Pronunciation,en,0.7770471572875977
35653,63211,,5,It is very good for who Wanna Study English Pronunciation,it be very good for who want to study english pronunciation,It is very good for who Wanna Study English Pronunciation,en,0.9678485989570618
35654,63212,,5,Really help me improving pronunciation,really help me improve pronunciation,Really help me improving pronunciation,en,0.8542124032974243
35655,63213,,1,Not enough,not enough,Not enough,en,0.9653846025466919
35656,63218,,5,It is so helpful apps for me. It does help me in improving my speaking skills,it be so helpful apps for me. it do help me in improve my speaking skill,It is so helpful apps for me. It does help me in improving my speaking skills,en,0.8865559697151184
35657,63219,,5,"Its easy for me to learn an English, thank you very much","it be easy for me to learn an english, thank you very much","Its easy for me to learn an English, thank you very much",en,0.9593966007232666
35658,63238,,5,"I really love this app, it is recommended to improve my skill English especially speaking","i really love this app, it be recommend to improve my skill english especially speak","I really love this app, it is recommended to improve my skill English especially speaking",en,0.9287816286087036
35659,63239,,5,"It has a very sensitive ai, so it will be more accurate to say smt, obviously 5 ★","it have a very sensitive ai, so it will be more accurate to say smt, obviously 5 ★","It has a very sensitive ai, so it will be more accurate to say smt, obviously 5 ★",en,0.98060542345047
35660,63242,,5,Good ih,good ih,Good iiiih,en,0.6874209642410278
35662,63248,,5,My Pronunciation Can Improve,my pronunciation can improve,My Pronunciation Can Improve,en,0.6779993176460266
35663,63251,,5,Good App to English,good app to english,Good App to English,en,0.936297595500946
35664,63254,,5,Best Coach,best coach,Best Coach,en,0.90401691198349
35665,63259,,5,UNEXPECTEDLY ENJOYING,unexpectedly enjoy,UNEXPECTEDLY ENJOYING,en,0.8700515627861023
35666,63260,,5,For learning English really good,for learn english really good,For learning English really good,en,0.9738550782203674
35667,63261,,5,Really Awesome!,really awesome!,Really Awesome!,en,0.9820429086685181
35669,63266,,5,I love this app .. I can improve my skill in speaking,i love this app. i can improve my skill in speaking,I love this app .. I can improve my skill in speaking,en,0.8484398126602173
35670,63267,,5,It just made me smart.,it just make me smart.,It just made me smart.,en,0.8609490990638733
35671,63268,,5,Amazing Apps. I am very happy to use thia apps,amaze apps. i be very happy to use thia apps,Amazing Apps. I am very happy to use thia apps,en,0.9468126893043518
35672,63269,,5,Nice .. GOOD ... BEST ...,nice. good. best.,Niceeee .. GOODDDD ... BESTTTT ...,en,0.9640324711799622
35673,63270,,5,Very good.. 👍,very good. 👍,Very good..👍,en,0.9981550574302673
35674,63271,,5,It hels me a lot,it hels me a lot,It hels me a lot,en,0.8214709162712097
35675,63273,,5,Application is very good,application be very good,Application is very good,en,0.9716647267341614
35676,63277,,5,Recom,recom,Recom,en,0.5388774871826172
35677,63281,,5,"can be as a facilitator for those who want to launch an English conversation, very easy to use very recommendations at all to add english pronunciation ... good","can be as a facilitator for those who want to launch an english conversation, very easy to use very recommendation at all to add english pronunciation. good","can be as a facilitator for those who want to launch an English conversation, very easy to use very recommendations at all to add english pronunciation ... good",en,0.9622028470039368
35678,63289,,3,Good App for Learning. Thanks,good app for learning. thanks,Good App for Learning. Thanks,en,0.9745551347732544
35679,63290,,5,"Good app, thank's 🙏","good app, thanks 🙏","Good app, thank's 🙏",en,0.9242683053016663
35680,63291,,3,Easily to.learn English,easily to. learn english,Easily to.learn English,en,0.7166455388069153
35681,63292,,5,Really good for learning ...,really good for learning.,Really good for learning ...,en,0.9938230514526367
35682,63308,,5,"Such a great application to improve my English speaking, but I hope it's free lol","such a great application to improve my english speaking, but i hope it be free lol","Such a great application to improve my English speaking, but I hope it's free lol",en,0.9056704640388489
35683,63309,,5,I think is a good apps for beginner,i think be a good apps for beginner,I think is a good apps for beginner,en,0.9358306527137756
35684,63310,,5,Wow that magic,wow that magic,Wow that magic,en,0.8366729617118835
35685,63311,,5,Such a good apk,such a good apk,Such a good apk,en,0.8692240118980408
35686,63312,,5,This is so excited !!!!!,this be so excited!,This is so excited !!!!!,en,0.5715199112892151
35687,63318,,5,Cool Bing Bing,cool bing bing,Cool Bing Bing,en,0.7002732753753662
35688,63320,,5,"Awsome ,,,","awsome,","Awsome ,,,",en,0.5960806012153625
35689,63321,,5,Happy me,happy me,Happy me,en,0.5681832432746887
35690,63322,,5,for student is good,for student be good,for student is good,en,0.9266672730445862
35691,63327,,5,This app is really useful for me to improve my English.,this app be really useful for me to improve my english.,This app is really useful for me to improve my English.,en,0.8974356651306152
35692,63328,,5,I love this application very much !!!,i love this application very much!,I love this application very muchhh !!!,en,0.8660875558853149
35693,63329,,5,Good App & Recommended. Thx so much,good app & recommended. thx so much,Good App & Recommended. Thx so much,en,0.9530971050262451
35695,63337,,5,Ouh My it is good a good a application is the first time I feel great when I learns the trogh app ouh and i think it would be great if one day you could make the same app but about different language 👍 👍,ouh my it be good a good a application be the first time i feel great when i learn the trogh app ouh and i think it would be great if one day you could make the same app but about different language 👍 👍,Ouh My it is good a good a application is the first time I feel great when I learns the trogh app ouh and i think it would be great if one day you could make the same app but about different language 👍👍,en,0.9213867783546448
35696,63338,,5,I guess this is the best application to improve your English skill.,i guess this be the best application to improve your english skill.,I guess this is the best application to improve your English skill.,en,0.8553317785263062
35698,63340,,5,Very Good Dd ♥ ️ Thanks,very good dd ♥ thanks,Very Good Ddddd ♥ ️ Thanks,en,0.9678289890289307
35699,63342,,5,This is really good apps,this be really good apps,This is really good apps,en,0.9605627655982971
35702,63352,,5,"I am getting used to learning English Pronunciation with Elsa Speak App. I am so excited, so, I can study in everytime.","i be get use to learn english pronunciation with elsa speak app. i be so excited, so, i can study in everytime.","I am getting used to learning English Pronunciation with Elsa Speak App. I am so excited, so, I can study in everytime.",en,0.8580859899520874
35703,63353,,5,Likes to be the same as the application makes me add knowledge about how to native speakes :) THK YOU,like to be the same as the application make me add knowledge about how to native speakes thk you,Likes to be the same as the application makes me add knowledge about how to native speakes :) THK YOU,en,0.9518171548843384
35704,63354,,5,Good application for learning English with speaking and listening,good application for learn english with speaking and listening,Good application for learning English with speaking and listening,en,0.9521167874336243
35705,63365,,5,What a Great Application,what a great application,What a Great Application,en,0.8966853618621826
35706,63366,,5,Let Try,let try,Let Try,en,0.9470903277397156
35707,63369,,4,It's good for speaking and listening practice but there is a little problem with connection while opening that so 4 stars,it be good for speaking and listening practice but there be a little problem with connection while open that so 4 star,It's good for speaking and listening practice but there is a little problem with connection while opening that so 4 stars,en,0.9308449625968933
35708,63370,,5,"Thanks for making this app, I can speak better than before and may be in the next year i will be speaking like natives.","thanks for make this app, i can speak good than before and may be in the next year i will be speak like natives.","Thanks for making this app, I can speak better than before and may be in the next year i will be speaking like natives.",en,0.9719716906547546
35709,63371,,5,I'm like this apk so much.,i be like this apk so much.,I'm like this apk so much.,en,0.9337636828422546
35710,63372,,5,Thanks for this application very help to learn English,thanks for this application very help to learn english,Thanks for this application very help to learn English,en,0.9699516296386719
35711,63373,,5,Good App to Improve Your English Skill,good app to improve your english skill,Good App to Improve Your English Skill,en,0.8835580945014954
35712,63374,,5,"good job, I will give five star for this app","good job, i will give five star for this app","good job, I will give five star for this app",en,0.9393035769462585
35713,63375,,5,Thus application so useful for me,thus application so useful for me,Thus application so useful for me,en,0.7137102484703064
35714,63376,,4,Greatt App 💜,greatt app 💜,Greatt App💜,en,0.6578910946846008
35715,63377,,5,"Thanks for applications, this is a really easy making to the lessons","thanks for applications, this be a really easy make to the lesson","Thanks for applications, this is a really easy making to the lessons",en,0.9354656934738159
35716,63378,,5,Recommended for newbies want learning English,recommend for newbie want learn english,Recommended for newbies want learning English,en,0.8722359538078308
35719,63390,,5,I Very Enjoy,i very enjoy,I Very Enjoy,en,0.9980412125587463
35720,63393,,5,Greatly helped,greatly help,Greatly helped,en,0.9426349997520447
35721,63398,,4,"So far I enjoy the lessons from this app, thanks a lot.","so far i enjoy the lesson from this app, thank a lot.","So far I enjoy the lessons from this app, thanks a lot.",en,0.9088200926780701
35722,63399,,5,This apps is really good. I recommend that everyone of you download and use it.,this apps be really good. i recommend that everyone of you download and use it.,This apps is really good. I recommend that everyone of you download and use it.,en,0.9806342720985413
35723,63400,,5,Great !!! This app is helpful me,great! this app be helpful me,Great !!! This app is helpfulll me,en,0.7205843925476074
35724,63401,,5,This application is very good and very helpful for me in learning English.,this application be very good and very helpful for me in learn english.,This application is very good and very helpful for me in learning English.,en,0.9726567268371582
35725,63402,,5,Easy to use and very helpfull app. Thanks.,easy to use and very helpfull app. thanks.,Easy to use and very helpfull app. Thanks.,en,0.9637008905410767
35726,63403,,5,Really like it this app.,really like it this app.,Really like it this app.,en,0.9869663715362549
35727,63406,,2,two star,two star,two star,en,0.8950461745262146
35728,63408,,5,Like it much,like it much,Like it much,en,0.9988495707511902
35729,63409,,5,Really recommendedt 👍 👍 👍 👍,really recommendedt 👍 👍 👍 👍,Really recommendedt 👍👍👍👍,en,0.9179311990737915
35734,63429,,5,You must download this application if you want to make your pronounciation be best,you must download this application if you want to make your pronounciation be best,You must download this application if you want to make your pronounciation be best,en,0.9264906048774719
35735,63430,,5,This App Really Helpful Me for Speaking English,this app really helpful me for speak english,This App Really Helpful Me for Speaking English,en,0.9723567962646484
35736,63431,,5,Very Good App ☺,very good app ☺,Very Good App ☺,en,0.9927107691764832
35738,63443,,5,Perfect Apk,perfect apk,Perfect Apk,en,0.6880573630332947
35739,63446,,5,It so cool and work. Thank you for making this helpfull app,it so cool and work. thank you for make this helpfull app,It so cool and work. Thank you for making this helpfull app,en,0.9340655207633972
35740,63447,,5,"Thanks for Elsa Speak, from it I can learn how to pronounce words and sentences","thanks for elsa speak, from it i can learn how to pronounce word and sentence","Thanks for Elsa Speak, from it I can learn how to pronounce words and sentences",en,0.9696152806282043
35741,63448,,5,Nice 👍 I Could Improve My Pronunciation,nice 👍 i could improve my pronunciation,Nice👍 I Could Improve My Pronunciation,en,0.8872179985046387
35742,63449,,5,Thank you Elsa application is good,thank you elsa application be good,Thank you Elsa application is good,en,0.7425411343574524
35743,63450,,5,Like it !!,like it!,Like it !!,en,0.9900196194648743
35744,63458,,3,"It is good app, but when I input long sentences, The Sentence Always Cut Off","it be good app, but when i input long sentences, the sentence always cut off","It is good app, but when I input long sentences, The Sentence Always Cut Off",en,0.8274684548377991
35745,63459,,4,"Thanks very much, Useful App","thanks very much, useful app","Thanks very much, Useful App",en,0.9269550442695618
35746,63460,,5,"This is the first time you use it. But, it's a good application. I recommend this for you","this be the first time you use it. but, it be a good application. i recommend this for you","This is the first time you use it. But, it's a good application. I recommend this for you",en,0.8945793509483337
35747,63461,,5,I love this app 😍 😍 😍 Good app to learn English. Thx Elsa,i love this app 😍 😍 😍 good app to learn english. thx elsa,I love this app 😍😍😍 Good app to learn English. Thx Elsaaaa,en,0.8131687045097351
35749,63472,,5,It's really helped me to improve my English!,it be really help me to improve my english!,It's really helped me to improve my English!,en,0.8972529768943787
35750,63473,,5,I love this app ❤ I hope my English can be better again,i love this app ❤ i hope my english can be well again,I love this app ❤ I hope my English can be better again,en,0.8255739808082581
35751,63474,,5,It really improves my pronunciation and professional in English. Thanks to Elsa.,it really improve my pronunciation and professional in english. thanks to elsa.,It really improves my pronunciation and professional in English. Thanks to Elsa.,en,0.9278008341789246
35752,63475,,5,"Thank you, Elsa! Great App!","thank you, elsa! great app!","Thank you, Elsa! Great App!",en,0.5675960779190063
35753,63476,,5,Thank you. I can learn English. Whenever and wherever,thank you. i can learn english. whenever and wherever,Thank you. I can learn English. Whenever and wherever,en,0.9104628562927246
35754,63477,,5,"Learn English, Listening, Speaking, Reading.","learn english, listening, speaking, reading.","Learn English, Listening, Speaking, Reading.",en,0.8542152047157288
35755,63479,,5,Amazing App In Play Store,amaze app in play store,Amazing App In Play Store,en,0.9446430802345276
35756,63482,,5,Its benefit for me,it be benefit for me,Its benefit for me,en,0.8185124397277832
35757,63483,,5,Good for an English learning,good for an english learning,Good for an English learning,en,0.9058021306991577
35761,63504,,5,OK excellence,ok excellence,OK excellence,en,0.7837916016578674
35763,63513,,5,Really Useful App to Learn How to Pronounce a Words or Sentences in English Properly.,really useful app to learn how to pronounce a word or sentence in english properly.,Really Useful App to Learn How to Pronounce a Words or Sentences in English Properly.,en,0.9571896195411682
35764,63514,,5,Ok can help for improving speaking,ok can help for improve speaking,Ok can help for improving speaking,en,0.9534843564033508
35765,63515,,5,Good App Let's to Be Influent,good app let u to be influent,Good App Let's to Be Influent,en,0.8036095499992371
35766,63516,,5,I hope I can speak much better in English.,i hope i can speak much well in english.,I hope I can speak much better in English.,en,0.9917936325073242
35767,63517,,5,Very good 🤗 👏,very good 🤗 👏,Very good🤗👏,en,0.9932855367660522
35768,63518,,5,Very Useful.. 🤩,very useful. 🤩,Very Useful..🤩,en,0.9929872751235962
35769,63520,,5,So good to learning English,so good to learn english,So good to learning English,en,0.8859248757362366
35770,63521,,5,Thank U For Help Me,thank u for help me,Thank U For Help Me,en,0.7260088920593262
35771,63522,,5,Fantastic apps i like it,fantastic apps i like it,Fantastic apps i like it,en,0.7391149997711182
35772,63524,,5,Best for Beginner ...,best for beginner.,Best for Beginner ...,en,0.7390474677085876
35773,63526,,5,Very nice 👍 👍 👍,very nice 👍 👍 👍,Very nice👍👍👍,en,0.9838250875473022
35774,63539,,5,Good application to learning an English (Love Indonesia),good application to learn an english love indonesia,Good application to learning an English (Love Indonesia),en,0.7777824997901917
35775,63540,,5,"Recommended from Channel ""Puri Viera"" 😊","recommend from channel ""puri viera"" 😊","Recommended from Channel ""Puri Viera"" 😊",en,0.8792225122451782
35776,63541,,5,Good app ... thank you so much,good app. thank you so much,Good app ... thank you so much,en,0.9520473480224609
35777,63542,,5,Very Nice Practice,very nice practice,Very Nice Practice,en,0.9887495636940002
35778,63543,,5,Very good tutorial,very good tutorial,Very good tutorial,en,0.9382523894309998
35779,63544,,5,This awesome,this awesome,This awesome,en,0.6164321303367615
35780,63550,,5,Good 😎,good 😎,Good😎,en,0.78855299949646
35782,63553,,5,It's really help me to improve my pronunciation..thanks elsa 😊 🤩 🥰,it be really help me to improve my pronunciation. thanks elsa 😊 🤩 🥰,It's really help me to improve my pronunciation..thanks elsa😊🤩🥰,en,0.896634042263031
35786,63564,,4,"I like this app and that is super helping me in pronajector dificult things, I wish developer party keeps upgrading for Bestterment.","i like this app and that be super help me in pronajector dificult things, i wish developer party keep upgrade for bestterment.","I like this app and that is super helping me in pronajector dificult things, I wish developer party keeps upgrading for Bestterment.",en,0.8692941069602966
35787,63565,,5,Recommended ❤ ❤ ❤,recommend ❤ ❤ ❤,Recommended ❤❤❤,en,0.6577503085136414
35788,63567,,5,"If you want to improve your pronunciation, this is the brief place that you seek, love you elsa 😘","if you want to improve your pronunciation, this be the brief place that you seek, love you elsa 😘","If you want to improve your pronunciation, this is the brief place that you seek, love you elsa 😘",en,0.8753659725189209
35789,63568,,5,Amazing App to Improve Learners' Pronunciation,amaze app to improve learner pronunciation,Amazing App to Improve Learners' Pronunciation,en,0.7948998212814331
35790,63570,,5,I'm so proud at this app. I'm really bad with my pronounce. This is make me want to review this app.,i be so proud at this app. i be really bad with my pronounce. this be make me want to review this app.,I'm so proud at this app. I'm really bad with my pronounce. This is make me want to review this app.,en,0.9415243864059448
35791,63574,,5,Really help me to improve my English abilities,really help me to improve my english ability,Really help me to improve my English abilities,en,0.9569522142410278
35792,63575,,5,"The best and smarts app i ever use in google play, you must download this, the best app ever to learning speak english","the best and smart app i ever use in google play, you must download this, the best app ever to learn speak english","The best and smarts app i ever use in google play, you must download this, the best app ever to learning speak english",en,0.9250126481056213
35793,63576,,5,Great App. Thank you! speechless. Because you are a helpful app. :),great app. thank you! speechless. because you be a helpful app.,Great App. Thank you! speechless. Because you are a helpful app. :),en,0.8779670596122742
35794,63577,,5,This is so great I love it! 1! 1! 1!,this be so great i love it! 1! 1! 1!,This is so great I love it! 1! 1! 1!,en,0.6061643362045288
35796,63580,,5,Awesome App. Very useful for practice.,awesome app. very useful for practice.,Awesome App. Very useful for practice.,en,0.9178652763366699
35797,63582,,5,It's Awesome Apps. highly recommended 👏,it be awesome apps. highly recommended 👏,It's Awesome Apps. highly recommended 👏,en,0.9433379769325256
35798,63588,,5,"Nice app, i like this","nice app, i like this","Nice app, i like this",en,0.9237585663795471
35799,63591,,5,"With this application, I can speak English more easily","with this application, i can speak english more easily","With this application, I can speak English more easily",en,0.9657273292541504
35800,63592,,1,Not very good wats are not very good,not very good wats be not very good,Not very good wats are not very good,en,0.9715706706047058
35802,63597,,5,Very like,very like,Very like,en,0.9995918869972229
35803,63598,,5,"Even though the Indonesian Mother Tongue is not there, I can still learn about pronounces","even though the indonesian mother tongue be not there, i can still learn about pronounces","Even though the Indonesian Mother Tongue is not there, I can still learn about pronounces",en,0.9434999227523804
35804,63599,,5,I am very satisfied with this application,i be very satisfied with this application,I am very satisfied with this application,en,0.9685556292533875
35805,63602,,5,It works perfectly. I can learn to speak well,it work perfectly. i can learn to speak well,It works perfectly. I can learn to speak well,en,0.9834463000297546
35807,63604,,5,Wow. It's so cool application.,wow. it be so cool application.,Wow. It's so cool application.,en,0.7208527326583862
35808,63605,,5,Nice 😊 Perfect,nice 😊 perfect,Nice 😊 Perfect,en,0.7689688801765442
35809,63606,,5,I love it! Gimme More,i love it! give me more,I love it! Gimme More,en,0.7848259210586548
35810,63607,,5,It's a really good app. It helps me to improve my speaking skills. Thanks Elsa,it be a really good app. it help me to improve my speak skills. thanks elsa,It's a really good app. It helps me to improve my speaking skills. Thanks Elsa,en,0.9603991508483887
35811,63609,,5,Thanks Elsa for Helping Me Speak American English 😘 Even though,thanks elsa for help me speak american english 😘 even though,Thanks Elsa for Helping Me Speak American English 😘 Even though,en,0.9504489898681641
35812,63610,,3,"Good, but the pronunciation checker is less able to catch the sound clearly.","good, but the pronunciation checker be less able to catch the sound clearly.","Good, but the pronunciation checker is less able to catch the sound clearly.",en,0.9114496111869812
