level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob
31972,55439,,5,Fl costume,fl costume,Fl costume,en,0.5289231538772583
31973,55441,,4,"Good, but it is better to have the arabic landage, which will make it is easier for beginners","good, but it be well to have the arabic landage, which will make it be easy for beginner","Good, but it is better to have the arabic landage, which will make it is easier for beginners",en,0.9592432975769043
31975,55452,,5,Thanks a Lot of this apps,thanks a lot of this apps,Thanks a Lot of this apps,en,0.963428795337677
31976,55456,,5,Amazing 😍 😍,amaze 😍 😍,Amazing 😍😍,en,0.7920929789543152
31977,55457,,5,Vry Good for Englishers,vry good for englishers,Vry Good for Englishers,en,0.5220307111740112
31978,55471,,5,Vry Good and Application Verry Good,vry good and application verry good,Vry Good and Application Verry Good,en,0.8824329376220703
31979,55473,,5,Wawa Wawa he did Wowa,wawa wawa he do wowa,Wawa Wawa he did Wowa,en,0.5671066045761108
31980,55476,,5,coall,coall,cooooooooall,en,0.7791615724563599
31981,55477,,5,A very good,a very good,A very good,en,0.9969088435173035
31984,55483,,1,Amazing and Important,amazing and important,Amazing and Important,en,0.9112145304679871
31985,55491,,5,Vry Vry Excel And everyone's best using it.🇾🇪🇾🇪 🥰 🥰 🥰 🥰 🥰 😘 ✔️ ✔️️ ✔️,vry vry excel and everyones best use it. 🥰 🥰 🥰 🥰 🥰 😘 ✔ ✔ ✔,Vry Vry Excel And everyone's best using it.🇾🇪🇾🇪🥰🥰🥰🥰🥰😘✔️✔️️✔️,en,0.7451418042182922
31986,55492,,5,It's a great tool that will make you imProve your listening and speaking,it be a great tool that will make you improve your listening and speaking,It's a great tool that will make you imProve your listening and speaking,en,0.9272306561470032
31988,55504,,5,Jiayeide,jiayeide,Jiayeide,en,0.5494276881217957
31989,55510,,4,Wonderful app 🤩,wonderful app 🤩,Wonderful app 🤩,en,0.5919971466064453
31990,55515,,5,The best app. It's Amazing.,the best app. it be amazing.,The best app. It's Amazing.,en,0.8009244799613953
31991,55520,,5,Great Apposition ❤️ ❤️ ❤️ ❤️,great apposition ❤ ❤ ❤ ❤,Great Apposition ❤️❤️❤️❤️,en,0.5982484221458435
31993,55527,,5,This is the best English Speaking App and if not the best it is definitely one of the best.,this be the best english speaking app and if not the best it be definitely one of the best.,This is the best English Speaking App and if not the best it is definitely one of the best.,en,0.8720405101776123
31994,55529,,5,My Biggest Wish to You 😘 🥰,my big wish to you 😘 🥰,My Biggest Wish to You 😘🥰,en,0.8892403841018677
31995,55532,,5,It's so good this app is the best app so!,it be so good this app be the best app so!,It's so good this app is the best app so!,en,0.628789484500885
31996,55533,,5,"I love it, perfect ♥ ️ ♥ ️","i love it, perfect ♥ ♥","I love it, perfect ♥ ️ ♥ ️",en,0.5336121916770935
31997,55537,,5,Vry Beneficial Application,vry beneficial application,Vry Beneficial Application,en,0.8065037131309509
31998,55541,,5,The best application to learn to pronounce English words correctly. The best app to learn how to speak English Words Correctly.,the best application to learn to pronounce english word correctly. the best app to learn how to speak english word correctly.,The best application to learn to pronounce English words correctly. The best app to learn how to speak English Words Correctly.,en,0.9114632606506348
31999,55542,,5,"This is good course. We are Apprecia your jop, tank you","this be good course. we be apprecia your jop, tank you","This is good course. We are Apprecia your jop, tank you",en,0.7929649949073792
32001,55548,,4,That is great App for Listing,that be great app for list,That is great App for Listing,en,0.9265989065170288
32004,55553,,4,"Satisfied Experience, I Recomment to download this app for every person whom has been to enhance his account and be Able to Speak Correctly. The EFFORT that has been independent by the App Team Very CLEAR, it is work feature and worky of the application, and Four Stars OF of Five Are Due Accessing to My Personal Estimation, Althow thre Is a l","satisfied experience, i recomment to download this app for every person whom have be to enhance his account and be able to speak correctly. the effort that have be independent by the app team very clear, it be work feature and worky of the application, and four star of of five be due access to my personal estimation, althow thre be a l","Satisfied Experience, I Recomment to download this app for every person whom has been to enhance his account and be Able to Speak Correctly. The EFFORT that has been independent by the App Team Very CLEAR, it is work feature and worky of the application, and Four Stars OF of Five Are Due Accessing to My Personal Estimation, Althow thre Is a l",en,0.9744524955749512
32005,55554,,2,It is a black Idea to select only 5 lessons per day.,it be a black idea to select only 5 lesson per day.,It is a black Idea to select only 5 lessons per day.,en,0.8808194994926453
32006,55555,,3,It's good profram ☺️,it be good profram ☺,It's good profram ☺️,en,0.6053432822227478
32007,55556,,5,Good But Sometimes If You Pronounce Wrong Say Except,good but sometimes if you pronounce wrong say except,Good But Sometimes If You Pronounce Wrong Say Except,en,0.9244778752326965
32008,55563,,5,"It, s good","it, s good","It, s good",en,0.9345813393592834
32009,55564,,5,Super Teacher ❤ ✨,super teacher ❤ ✨,Super Teacher ❤✨,en,0.9119836091995239
32011,55570,,5,"I RealLY ADMIRED This App ... I Deadly RecommenD Those Who Want to Improving Themes to install this app, and make Daily Practice in Order to Make Improvingment ... Best regards","i really admire this app. i deadly recommend those who want to improve theme to install this app, and make daily practice in order to make improvingment. best regard","I RealLY ADMIRED This App ... I Deadly RecommenD Those Who Want to Improving Themes to install this app, and make Daily Practice in Order to Make Improvingment ... Best regards",en,0.9205073118209839
32012,55577,,5,"Good App for Pronunciation, Highly Recomment","good app for pronunciation, highly recomment","Good App for Pronunciation, Highly Recomment",en,0.9335804581642151
32015,55586,,3,"Please add the Arabic Language to the Application, it is different to Deal with it in English for us as learners","please add the arabic language to the application, it be different to deal with it in english for u as learner","Please add the Arabic Language to the Application, it is different to Deal with it in English for us as learners",en,0.9549431204795837
32016,55587,,5,"This Application is verposeful, I Love Elissa Very Much","this application be verposeful, i love elissa very much","This Application is verposeful, I Love Elissa Very Much",en,0.9188660979270935
32019,55598,,5,The App is Priority,the app be priority,The App is Priority,en,0.6504436135292053
32020,55599,,5,This is Elsa Speaker Make Me Really Good at Special and i'm Really Good at English Download Elsa Speaker,this be elsa speaker make me really good at special and i be really good at english download elsa speaker,This is Elsa Speaker Make Me Really Good at Special and i'm Really Good at English Download Elsa Speaker,en,0.937930703163147
32021,55602,,1,The worst program,the bad program,The worst program,en,0.7802497744560242
32022,55603,,5,Beautiful nice,beautiful nice,Beautiful nice,en,0.7637042999267578
32023,55606,,1,It is Excellent Program,it be excellent program,It is Excellent Program,en,0.8022086024284363
32025,55620,,5,Ideal application,ideal application,Ideal application,en,0.8935089707374573
32027,55629,,5,surprising,surprising,surprising,en,0.8684651851654053
32028,55641,,5,Master 😍 😍,master 😍 😍,Master 😍 😍,en,0.8642694354057312
32030,55643,,5,This was so much fun,this be so much fun,This was so much fun,en,0.9158626794815063
32033,55666,,5,I like so much 💞,i like so much 💞,I like so much 💞,en,0.9833277463912964
32034,55667,,5,Amazing App Think You Indeed,amaze app think you indeed,Amazing App Think You Indeed,en,0.9797564148902893
32035,55669,,5,I'm really a ship,i be really a ship,I'm really a ship,en,0.9890211224555969
32036,55674,,5,academic,academic,academic,en,0.9850326776504517
32037,55678,,5,Funny App,funny app,Funny App,en,0.8043045401573181
32038,55687,,5,Good application 💯,good application 💯,Good application 💯,en,0.8577890992164612
32039,55689,,5,I think it's a good app.,i think it be a good app.,I think it's a good app.,en,0.9641841650009155
32040,55690,,5,Great Appd Best Paid App.,great appd best pay app.,Great Appd Best Paid App.,en,0.8001385927200317
32041,55692,,2,Vry God to Use to Read,vry god to use to read,Vry Goooood to Use to Read,en,0.9155061841011047
32043,55707,,4,Vry usful application 💚 💚,vry usful application 💚 💚,Vry usful application 💚💚,en,0.7857725024223328
32044,55712,,5,Nice 💓 ✌️ 👍,nice 💓 ✌ 👍,Nice 💓✌️👍,en,0.7300891280174255
32045,55725,,5,It is profungal,it be profungal,It is profungal,en,0.5222001075744629
32046,55727,,5,It's An Excel,it be an excel,It's An Excel,en,0.5960652232170105
32047,55734,,5,"IT's Really a USFUL App, I Recomment it.","it be really a usful app, i recomment it.","IT's Really a USFUL App, I Recomment it.",en,0.9805764555931091
32048,55745,,5,Verry. Good 🙂,verry. good 🙂,Verry. Good🙂,en,0.9135976433753967
32049,55746,,5,really it's good,really it be good,really it's good,en,0.9831448197364807
32050,55747,,5,I think he's good,i think he be good,I think he's good,en,0.99161297082901
32054,55761,,5,Very good 😀 😄,very good 😀 😄,Very good 😀😄,en,0.9898542165756226
32055,55762,,5,Very special.,very special.,Very special.,en,0.9716932773590088
32056,55764,,5,It's a nice application to imProve English 💜,it be a nice application to improve english 💜,It's a nice application to imProve English 💜,en,0.8414714336395264
32057,55769,,5,That's good 💓,that be good 💓,That's good💓,en,0.957663357257843
32058,55771,,1,With a subscription,with a subscription,With a subscription,en,0.9163912534713745
32059,55773,,5,Wow Good for you,wow good for you,Wow Good for you,en,0.930150032043457
32060,55775,,5,Amazingly,amazingly,Amazingly,en,0.7212936282157898
32063,55784,,4,It is the best app i see it.,it be the best app i see it.,It is the best app i see it.,en,0.9313528537750244
32064,55786,,5,It's so amazing Apps for learning,it be so amazing apps for learn,It's so amazing Apps for learning,en,0.754460334777832
32065,55788,,5,Vry Helpful and Amazing,vry helpful and amazing,Vry Helpful and Amazing,en,0.8362268805503845
32067,55800,,5,They formed sweet,they form sweet,They formed sweet,en,0.9450397491455078
32068,55801,,5,Excellent I Love IT,excellent i love it,Excellent I Love IT,en,0.5489868521690369
32069,55804,,5,The App is Great and Vry Vry Useful,the app be great and vry vry useful,The App is Great and Vry Vry Useful,en,0.7117878794670105
32070,55805,,5,"So good, it really helped me, Thanks!","so good, it really help me, thanks!","So good, it really helped me, Thanks!",en,0.9616690278053284
32071,55806,,5,Sweet program,sweet program,Sweet program,en,0.6467247605323792
32074,55818,,5,"Nice, I Wish You Have Arabic in it.","nice, i wish you have arabic in it.","Nice, I Wish You Have Arabic in it.",en,0.9862868189811707
32075,55819,,4,Useful and educational,useful and educational,Useful and educational,en,0.9348950386047363
32076,55827,,5,Thanks 😊 and I will see you tomorrow 😘,thanks 😊 and i will see you tomorrow 😘,Thanks 😊 and I will see you tomorrow 😘,en,0.944114089012146
32077,55829,,5,😎 😎 😎 Great,😎 😎 😎 great,😎 😎 😎 Great,en,0.5363438725471497
32079,55840,,5,Wow its Wonderful 😍 😍 😍 😍,wow it be wonderful 😍 😍 😍 😍,Wow its Wonderful 😍😍😍😍,en,0.566226065158844
32080,55841,,5,I really like it it is so useful,i really like it it be so useful,I really like it it is so useful,en,0.892625093460083
32081,55846,,5,A very interesting and usful,a very interesting and usful,A very interesting and usful,en,0.9877206087112427
32082,55853,,5,Nice Apply,nice apply,Nice Apply,en,0.5146372318267822
32083,55856,,5,Thinks for this Opportunity,think for this opportunity,Thinks for this Opportunity,en,0.981597900390625
32084,55858,,5,😍 😍 😍 😍 😍 😍 😍,😍 😍 😍 😍 😍 😍 😍,😍😍😍😍😍😍😍,en,0.960274338722229
32085,55863,,1,Thanks Elsa 🥺 🖤,thanks elsa 🥺 🖤,Thanks Elsa 🥺🖤,en,0.6709547638893127
32086,55865,,5,Roh,roh,Rooooooh,en,0.7491112351417542
32088,55867,,4,A terrible program,a terrible program,A terrible program,en,0.7535485625267029
32089,55869,,5,Excellent 👍 🥰,excellent 👍 🥰,Excellent👍🥰,en,0.7598692178726196
32091,55876,,5,Extremely Beautiful,extremely beautiful,Extremely Beautiful,en,0.8705955743789673
32093,55883,,5,Something sweet,something sweet,Something sweet,en,0.7284319400787354
32094,55893,,5,Wicked,wicked,Wicked,en,0.9103072285652161
32095,55894,,5,So Nice I Love it So Much,so nice i love it so much,So Nice I Love it So Much,en,0.8430373072624207
32096,55895,,5,It's great profram,it be great profram,It's great profram,en,0.6486200094223022
32097,55896,,5,Good Practicing English Language App,good practice english language app,Good Practicing English Language App,en,0.8259839415550232
32098,55897,,5,Vry Good Profm to Learn Language,vry good profm to learn language,Vry Good Profm to Learn Language,en,0.7853015661239624
32102,55910,,5,Very rigid,very rigid,Very rigid,en,0.9735158085823059
32103,55911,,5,Very useful 💖,very useful 💖,Very useful 💖,en,0.952867329120636
32104,55912,,5,Yasser allowed,yasser allow,Yasser allowed,en,0.6331000328063965
32105,55914,,5,"Perfect, but please make it free","perfect, but please make it free","Perfect, but please make it free",en,0.9393367171287537
32106,55918,,5,Roah,roah,Roooooah,en,0.5501120090484619
32107,55924,,1,Small application,small application,Small application,en,0.903658390045166
32108,55928,,5,Pretty Good Useful Application,pretty good useful application,Pretty Good Useful Application,en,0.8176905512809753
32109,55930,,2,Parking,parking,Parking,en,0.974511444568634
32110,55932,,5,Raraa,raraa,Raraa,en,0.7255154848098755
32111,55940,,5,Huge,huge,Huge,en,0.9792170524597168
32113,55944,,1,I'm verd to get full end with elesa i'm very happy,i be verd to get full end with elesa i be very happy,I'm verd to get full end with elesa i'm very happy,en,0.899131178855896
32114,55945,,1,"Good, very well.","good, very well.","Good, very well.",en,0.9967862367630005
32115,55952,,5,Yeah Very Nice Prog.,yeah very nice prog.,Yeah Very Nice Prog.,en,0.8880034685134888
32116,55954,,4,Good Right Now,good right now,Good Right Now,en,0.6789731383323669
32117,55955,,3,Thinks Friends,think friend,Thinks Friends,en,0.995673418045044
32119,55969,,5,Frequently sweet,frequently sweet,Frequently sweet,en,0.919477641582489
32120,55974,,5,Funny Way to Improve Your Speaking Skills,funny way to improve your speaking skill,Funny Way to Improve Your Speaking Skills,en,0.8813067078590393
32121,55977,,5,Thanks for your services,thanks for your service,Thanks for your services,en,0.9528318047523499
32122,55981,,3,Can I us it with any payments or it will stop work after few days of free try?,can i u it with any payment or it will stop work after few day of free try?,Can I us it with any payments or it will stop work after few days of free try?,en,0.9822894930839539
32123,55982,,5,"Row, very good","row, very good","Roooooooow, very good",en,0.9943509697914124
32124,55983,,5,It's very good and practicable App it Deserves to download,it be very good and practicable app it deserve to download,It's very good and practicable App it Deserves to download,en,0.9572766423225403
32125,55987,,5,Vry good but it's next Internet,vry good but it be next internet,Vry good but it's next Internet,en,0.7428858280181885
32127,55999,,5,Very much,very much,Very much,en,1.0000026226043701
32129,56008,,5,Vry Nice 👌,vry nice 👌,Vry Nice 👌,en,0.5002663731575012
32130,56015,,4,This Application is Beutiful Thank You Very .....,this application be beutiful thank you very.,This Application is Beutiful Thank You Very .....,en,0.862828254699707
32132,56017,,5,Very nice ♥ ️ ♥ ️,very nice ♥ ♥,Very nice ♥ ️ ♥ ️,en,0.9952565431594849
32133,56028,,5,Great Application Thanks Very Much to Founders,great application thanks very much to founder,Great Application Thanks Very Much to Founders,en,0.9952977299690247
32134,56029,,5,Great App I Hope it Becches Free,great app i hope it becches free,Great App I Hope it Becches Free,en,0.7531262040138245
32137,56035,,5,Wowoowo,wowoowo,Wowoowo,en,0.9081401824951172
32141,56053,,4,So Good Until now,so good until now,So Good Until now,en,0.9363937377929688
32142,56056,,5,power,power,power,en,0.7358572483062744
32143,56058,,5,The Best App to Improving your Language,the best app to improve your language,The Best App to Improving your Language,en,0.850340723991394
32144,56059,,5,It's cool i like it so much,it be cool i like it so much,It's cool i like it so much,en,0.9396493434906006
32145,56060,,5,It is real a great App,it be real a great app,It is real a great App,en,0.7416638731956482
32146,56061,,5,Good app for text and Improve Language,good app for text and improve language,Good app for text and Improve Language,en,0.8720037937164307
32148,56067,,5,😍 😁 😊,😍 😁 😊,😍😁😊,en,0.6942111849784851
32151,56076,,5,A Great Program,a great program,A Great Program,en,0.8539657592773438
32153,56080,,5,"Finally I Get It, Excellent App","finally i get it, excellent app","Finally I Get It, Excellent App",en,0.9286709427833557
32154,56081,,1,I'm in love with this app,i be in love with this app,I'm in love with this app,en,0.927097499370575
32155,56086,,5,Elsa is a great application for everyone news to be like a native Speaker. 😘,elsa be a great application for everyone news to be like a native speaker. 😘,Elsa is a great application for everyone news to be like a native Speaker. 😘,en,0.9020079970359802
32156,56093,,5,It's very good 😊 😊,it be very good 😊 😊,It's very good 😊😊,en,0.9760876297950745
32157,56095,,4,This App Really Amazing,this app really amazing,This App Really Amazing,en,0.9705621600151062
32159,56114,,5,Vry Interested,vry interested,Vry Interested,en,0.7986175417900085
32160,56116,,5,It Seems Wonderly But We Need Direct Speech Sessions with Native Speakers to Creat,it seem wonderly but we need direct speech session with native speaker to creat,It Seems Wonderly But We Need Direct Speech Sessions with Native Speakers to Creat,en,0.9698472023010254
32161,56119,,2,"Plz Make it Concentrate on the Human Voice Only Not the Surrounding Noise, I Keep Repracting the Same Phrase A Lot of Times But Because of the Noise the App Keep Making it Wrong 🙂 🙂 🙂","plz make it concentrate on the human voice only not the surround noise, i keep repracting the same phrase a lot of time but because of the noise the app keep make it wrong 🙂 🙂 🙂","Plz Make it Concentrate on the Human Voice Only Not the Surrounding Noise, I Keep Repracting the Same Phrase A Lot of Times But Because of the Noise the App Keep Making it Wrong 🙂🙂🙂",en,0.9207751750946045
32163,56121,,1,Many sweet,many sweet,Many sweet,en,0.9608487486839294
32164,56124,,1,It is not clear,it be not clear,It is not clear,en,0.5951735973358154
32166,56128,,4,Good app? ☺️ ☺️,good app? ☺ ☺,Good app? ☺️☺️,en,0.903279721736908
32168,56136,,5,Really so nice,really so nice,Really so nice,en,0.9837037920951843
32170,56146,,5,"I am trying this application now, it is Excellent, I Hop to Complete My Dream.","i be try this application now, it be excellent, i hop to complete my dream.","I am trying this application now, it is Excellent, I Hop to Complete My Dream.",en,0.8358108401298523
32171,56149,,5,Thank you very much 💜 ✨,thank you very much 💜 ✨,Thank you very much💜✨,en,0.9968405961990356
32172,56151,,5,Beautiful 😍 😍 😍 😍,beautiful 😍 😍 😍 😍,Beautiful 😍 😍 😍 😍,en,0.8700352311134338
32173,56153,,5,This Application IT's Very Good,this application it be very good,This Application IT's Very Good,en,0.9626819491386414
32174,56154,,3,😍 😍 😘 😘 😘,😍 😍 😘 😘 😘,😍😍😘😘😘,en,0.7549679279327393
32175,56156,,5,More Than Fine,more than fine,More Than Fine,en,0.9479906558990479
32176,56168,,4,"Elsa Speak is a Unique App of Whiche People of Various Ages Will Be Able to Improving their English Speaking Skills in A Short Time; In Case their use it regularly. Frankly, i've Tried It Just a Little Since It's Not A Free App, So You Not Ya Make it a Free App! I'm appryciaTe that, Elsa Speak!","elsa speak be a unique app of whiche people of various age will be able to improve their english speaking skill in a short time in case their use it regularly. frankly, i have try it just a little since it be not a free app, so you not ya make it a free app! i be appryciate that, elsa speak!","Elsa Speak is a Unique App of Whiche People of Various Ages Will Be Able to Improving their English Speaking Skills in A Short Time; In Case their use it regularly. Frankly, i've Tried It Just a Little Since It's Not A Free App, So You Not Ya Make it a Free App! I'm appryciaTe that, Elsa Speak!",en,0.9623156189918518
32177,56169,,5,It must be translated for Those WhO Do Not Undersand English,it must be translate for those who do not undersand english,It must be translated for Those WhO Do Not Undersand English,en,0.7859674692153931
32179,56184,,5,Golden App,golden app,Golden App,en,0.5815864205360413
32182,56193,,4,This app is very good its every to use and learn i love it from the first momentu but I WISH if will lending for free it only a week and he restored a money to complect at Xing the App Thinks to The Creator and the Studio for this Awesome App bye,this app be very good it be every to use and learn i love it from the first momentu but i wish if will lend for free it only a week and he restore a money to complect at xing the app think to the creator and the studio for this awesome app bye,This app is very good its every to use and learn i love it from the first momentu but I WISH if will lending for free it only a week and he restored a money to complect at Xing the App Thinks to The Creator and the Studio for this Awesome App bye,en,0.9353860020637512
32183,56194,,5,I have been to take learn English in this app that's app perfect to study English or practice landages English,i have be to take learn english in this app that be app perfect to study english or practice landages english,I have been to take learn English in this app that's app perfect to study English or practice landages English,en,0.9258086085319519
32184,56197,,5,Fun application,fun application,Fun application,en,0.6969373226165771
32185,56203,,4,Vry Excellent Program,vry excellent program,Vry Excellent Program,en,0.7904408574104309
32186,56204,,5,Beautiful App 😍 😍,beautiful app 😍 😍,Beautiful App 😍😍,en,0.8772841095924377
32187,56206,,5,Is very well really,be very well really,Is very well really,en,0.9993327260017395
32188,56216,,5,This good app 😍 😍 😍,this good app 😍 😍 😍,This good app😍😍😍,en,0.9474074244499207
32189,56218,,5,I love it few,i love it few,I love it few,en,0.9861456155776978
32190,56219,,5,This is very good profram,this be very good profram,This is very good profram,en,0.9418409466743469
32192,56224,,3,So far it's verify i'm enjoying it. But there is an is an athee with the Purchase and Subscribe.,so far it be verify i be enjoy it. but there be an be an athee with the purchase and subscribe.,So far it's verify i'm enjoying it. But there is an is an athee with the Purchase and Subscribe.,en,0.8770495653152466
32193,56231,,4,Gorgeous Thank You For This Application,gorgeous thank you for this application,Gorgeous Thank You For This Application,en,0.8757630586624146
32194,56232,,5,It's very good course ❤,it be very good course ❤,It's very good course ❤,en,0.9749149680137634
32195,56233,,5,Benin and oh,benin and oh,Bennnin and oh,en,0.8662983179092407
32196,56236,,5,Product,product,Product,en,0.9395068287849426
32197,56237,,5,Jamyel,jamyel,Jamyel,en,0.6586353778839111
32198,56239,,5,It's great 😍 😍,it be great 😍 😍,It's great😍😍,en,0.8654438257217407
32199,56241,,5,I have that learn English in by The Right Way,i have that learn english in by the right way,I have that learn English in by The Right Way,en,0.9832732081413269
32200,56244,,5,In Fact this is gargantuan program,in fact this be gargantuan program,In Fact this is gargantuan program,en,0.7024093270301819
32201,56245,,5,Thank you for this application,thank you for this application,Thank you for this application,en,0.9021667242050171
32203,56254,,5,Thinks for Elsa Speak. I hop you download this app it is really great and few again 😇 😊,think for elsa speak. i hop you download this app it be really great and few again 😇 😊,Thinks for Elsa Speak. I hop you download this app it is really great and few again 😇😊,en,0.9754666090011597
32204,56255,,4,Not Sure Yet But I Think 🤔 IT's Gonna Be Awesome,not sure yet but i think 🤔 it be go to be awesome,Not Sure Yet But I Think 🤔 IT's Gonna Be Awesome,en,0.9681838154792786
32205,56256,,5,It's a very good course for practicing English.,it be a very good course for practice english.,It's a very good course for practicing English.,en,0.9374539852142334
32206,56257,,5,"Perfect ❤, Advanced and Funny Way to Learning English","perfect ❤, advance and funny way to learn english","Perfect ❤, Advanced and Funny Way to Learning English",en,0.8981069922447205
32207,56258,,3,I What the Free Programme ❤️,i what the free programme ❤,I What the Free Programme ❤️,en,0.6813544631004333
32208,56265,,5,A wonderful application,a wonderful application,A wonderful application,en,0.7549896240234375
32209,56266,,5,Wonderful excellent,wonderful excellent,Wonderful excellent,en,0.6626429557800293
32211,56287,,5,"Actually, it is a usful app for imProving pronunciation","actually, it be a usful app for improve pronunciation","Actually, it is a usful app for imProving pronunciation",en,0.757314145565033
32212,56289,,5,Good This Application is unberevable ITS SO Useful,good this application be unberevable it be so useful,Good This Application is unberevable ITS SO Useful,en,0.5574537515640259
32213,56290,,5,It's verful.,it be verful.,It's verful.,en,0.7710697650909424
32215,56294,,5,It is perfect and usful practice,it be perfect and usful practice,It is perfect and usful practice,en,0.8988798260688782
32216,56295,,5,Verry Good Education Learning App,verry good education learn app,Verry Good Education Learning App,en,0.8982279896736145
32217,56297,,4,Parallel,parallel,Parallel,en,0.7671042084693909
32219,56300,,5,We are with it is batter,we be with it be batter,We are with it is batter,en,0.840131402015686
32220,56301,,5,Thinks Eisa Speak,think eisa speak,Thinks Eisa Speak,en,0.9978921413421631
32222,56315,,5,Disappoint,disappoint,Disappoint,en,0.8173176646232605
32223,56322,,5,So Pretty,so pretty,So Pretty,en,0.778355598449707
32225,56324,,5,Distinctive application.,distinctive application.,Distinctive application.,en,0.7966213226318359
32227,56326,,5,It can help you to speak so correct and flute,it can help you to speak so correct and flute,It can help u to speak so correct and flute,en,0.9845005869865417
32228,56331,,4,So terrific,so terrific,So terrific,en,0.519108772277832
32229,56336,,3,Kindly Add Arabic Languages ​​to Display Languages. To explain the new word to Arabic,kindly add arabic language to display languages. to explain the new word to arabic,Kindly Add Arabic Languages ​​to Display Languages. To explain the new word to Arabic,en,0.7852511405944824
32230,56337,,4,Very nice 🤍,very nice 🤍,Very nice 🤍,en,0.9968196749687195
32231,56338,,3,Need more work :(,need more work,Need more work :(,en,0.9699374437332153
32232,56339,,5,Vry Good App .. All Thanks ♡,vry good app. all thanks ♡,Vry Good App .. All Thanks ♡,en,0.8395392298698425
32233,56341,,3,The App is Great for Learning 😍,the app be great for learn 😍,The App is Great for Learning 😍,en,0.9149957895278931
32235,56352,,5,It's a good profram,it be a good profram,It's a good profram,en,0.652533233165741
32236,56353,,4,Vry Beneficial,vry beneficial,Vry Beneficial,en,0.6537672877311707
32239,56360,,5,Summer,summer,Summer,en,0.5732195973396301
32242,56372,,5,"It is a very good, beneficial and enjoyable application. But it is not for free. Thank you so much.","it be a very good, beneficial and enjoyable application. but it be not for free. thank you so much.","It is a very good, beneficial and enjoyable application. But it is not for free. Thank you so much.",en,0.9461923241615295
32243,56373,,5,"Vry cool, it helps to learn easily and Quickly, it's Amazing 😍","vry cool, it help to learn easily and quickly, it be amazing 😍","Vry cool, it helps to learn easily and Quickly, it's Amazing 😍",en,0.952005922794342
32244,56376,,5,Amazing. ✨ 🔥 💯 💖 👌,amazing. ✨ 🔥 💯 💖 👌,Amazing. ✨🔥💯💖👌,en,0.7772457599639893
32245,56382,,4,Vry Nice and Grateful,vry nice and grateful,Vry Nice and Grateful,en,0.8502820134162903
32246,56384,,5,Thank you for this profram,thank you for this profram,Thank you for this profram,en,0.8259931802749634
32247,56385,,5,Like the way it,like the way it,Like the way it,en,0.8467757701873779
32248,56389,,5,GooOD,goood,GooOOOOOOOOOD,en,0.5362369418144226
32252,56399,,5,Useful good good,useful good good,Useful good good,en,0.6406232118606567
32253,56400,,5,Wonderful software,wonderful software,Wonderful software,en,0.5094499588012695
32254,56403,,5,Good app it's more usful,good app it be more usful,Good app it's more usful,en,0.8831438422203064
32255,56405,,4,IT Corricts Your Pronounce Right Areal Teacher. Vry Nice,it corricts your pronounce right areal teacher. vry nice,IT Corricts Your Pronounce Right Areal Teacher. Vry Nice,en,0.884530782699585
32256,56406,,5,l really like it 🤗 ❣️,l really like it 🤗 ❣,l really like it 🤗❣️,en,0.9877418875694275
32257,56410,,4,Thanks 💕 🕊️,thanks 💕 🕊,Thanks 💕🕊️,en,0.8708533644676208
32258,56415,,5,"I like this, Thank U Vie Much","i like this, thank u vie much","I like this, Thank U Vie Much",en,0.9642871022224426
32259,56416,,5,Work,work,Work,en,0.9466255307197571
32260,56417,,5,Vry good 😊 ☺️,vry good 😊 ☺,Vry good 😊☺️,en,0.5548751354217529
32263,56432,,5,It is a very interesting App and verful to practice English.,it be a very interesting app and verful to practice english.,It is a very interesting App and verful to practice English.,en,0.9423415660858154
32264,56438,,4,Wonderful Program 💜 💜 💜 💜,wonderful program 💜 💜 💜 💜,Wonderful Program 💜💜💜💜,en,0.6559953689575195
32268,56448,,3,"To be honest I am a kid but I love this app. I love English Language So Much. Thinks Elsa Speak 😍 Frankly, I am a child, but I love this app. I love English a lot. Thank you, Esa speaker 😍","to be honest i be a kid but i love this app. i love english language so much. think elsa speak 😍 frankly, i be a child, but i love this app. i love english a lot. thank you, esa speaker 😍","To be honest I am a kid but I love this app. I love English Language So Much. Thinks Elsa Speak😍 Frankly, I am a child, but I love this app. I love English a lot. Thank you, Esa speaker 😍",en,0.8124849200248718
32269,56449,,5,"Amazing App, Deserves More Than 100 Stars.","amaze app, deserve more than 100 stars.","Amazing App, Deserves More Than 100 Stars.",en,0.929318904876709
32271,56461,,5,Good 100 ♡ ♡ ♡,good 100 ♡ ♡ ♡,Good 100 ♡♡♡,en,0.5988091230392456
32272,56465,,5,to receive,to receive,to receive,en,0.9993035793304443
32273,56468,,5,"I like this application real i love it I liked a lot, but I hope that the sound service is free without Inter Net I hope Yes l Wish This application to be free l hop","i like this application real i love it i like a lot, but i hope that the sound service be free without inter net i hope yes l wish this application to be free l hop","I like this application real i love it I liked a lot, but I hope that the sound service is free without Inter Net I hope Yes l Wish This application to be free l hop",en,0.7999037504196167
32274,56469,,4,I think it's a good application to enhance a skill of English Language for any person who will to go on lending English.,i think it be a good application to enhance a skill of english language for any person who will to go on lending english.,I think it's a good application to enhance a skill of English Language for any person who will to go on lending English.,en,0.9230543971061707
