index,content,score,clean_content,minimal_content,lang,lang_prob,en_content,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
32715,,5,Great. Elsa Very2 Help Me To Understand English.thank You,great. elsa very2 help me to understand english. thank you,en,0.8474177718162537,Great. Elsa Very² Help Me To Understand English.thank You,positive,positive,0.8519,positive,0.9797121,0.0035809816,0.016706863,0.9797121
32716,,5,"Thank you, I feel fun with you","thank you, i feel fun with you",en,0.9340723752975464,"Thank you, I feel fun with you",positive,positive,0.7003,positive,0.9799043,0.004274692,0.015820969,0.9799043
32717,,5,It Helpful to Practice Our English,it helpful to practice our english,en,0.8936563730239868,It Helpful to Practice Our English,positive,positive,0.4215,positive,0.7997698,0.0074718874,0.19275832,0.7997698
32718,,5,I feel so happy for using this application,i feel so happy for use this application,en,0.7949222922325134,I feel so happy for using this application,positive,positive,0.6115,positive,0.986007,0.0043543745,0.009638616,0.986007
32719,,5,Helpful like a native 😁,helpful like a native 😁,en,0.9258697032928468,Helpful like a native 😁,positive,positive,0.6486,positive,0.87089604,0.0066753724,0.12242859,0.87089604
32720,,5,the app is so nice,the app be so nice,en,0.6789997816085815,the app is sooooooooo nice,positive,positive,0.5598,positive,0.93849665,0.013357038,0.0481463,0.93849665
32721,,5,Soso Good,soso good,en,0.5920283198356628,Soso Good,positive,positive,0.4404,positive,0.8921984,0.020421494,0.087380156,0.8921984
32722,,5,Nice Assistant,nice assistant,en,0.9599510431289672,Nice Assistant,positive,positive,0.4215,positive,0.8416364,0.033348914,0.12501463,0.8416364
32723,,4,"I think this application is fantastic, I'm enjoy","i think this application be fantastic, i be enjoy",en,0.922031044960022,"I think this application is fantastic, I'm enjoy",neutral,positive,0.7783,positive,0.985103,0.0047891918,0.010107878,0.985103
32724,,5,"Great, he can understand me. whereas my English so bad","great, he can understand me. whereas my english so bad",en,0.9577029943466188,"Great, he can understand me. whereas my English so bad",positive,neutral,-0.1005,positive,0.7815014,0.07309922,0.14539932,0.7815014
32725,,5,This Elsa Speak Application Really Helps Me To Learn To Speak English Correctly and Elsa Speak is an application that really teaches me to pronounce words well and correctly and i am very happy,this elsa speak application really help me to learn to speak english correctly and elsa speak be an application that really teach me to pronounce word well and correctly and i be very happy,en,0.9695382118225098,This Elsa Speak Application Really Helps Me To Learn To Speak English Correctly and Elsa Speak is an application that really teaches me to pronounce words well and correctly and i am very happy,positive,positive,0.8437,positive,0.97303337,0.0033034515,0.02366324,0.97303337
32726,,5,"Makes me more confidence, thank you so much","make me more confidence, thank you so much",en,0.9074528217315674,"Makes me more confidence, thank you so much",positive,positive,0.7485,positive,0.9782842,0.005345602,0.016370237,0.9782842
32727,,5,"Nice app, more free is absolutely amazing app ✨","nice app, more free be absolutely amazing app ✨",en,0.8828328847885132,"Nice app, more free is absolutely amazing app ✨",positive,positive,0.8882,positive,0.98411685,0.005196424,0.010686782,0.98411685
32728,,5,thank you elsa you have help me,thank you elsa you have help me,en,0.937250792980194,thank u elsa you have help me,positive,positive,0.6369,positive,0.96393406,0.00520299,0.030863013,0.96393406
32729,,5,I am so better be for,i be so well be for,en,0.8330676555633545,I am so better be for,positive,positive,0.3384,neutral,0.36206144,0.068682335,0.36206144,0.56925625
32730,,5,FIRST THOUT .. I feel this app. Cheers ..,first thout. i feel this app. cheers.,en,0.8240200877189636,FIRST THOUT .. I feel this app. Cheers ..,positive,positive,0.4767,neutral,0.38172033,0.10945127,0.38172033,0.5088284
32731,,5,"Very good tools for English, but the price is pricey.","very good tool for english, but the price be pricey.",en,0.8958707451820374,"Very good tools for English, but the price is pricey.",positive,neutral,0.2724,neutral,0.45519087,0.3135733,0.45519087,0.23123586
32732,,5,"Friends who want to learn speaking. This application is one of the best choices. We are assisted by AI who so far can respond to all the questions and statements that I made. If you need friends Pratik talking B. English, immediately try the app","friend who want to learn speaking. this application be one of the best choices. we be assist by ai who so far can respond to all the question and statement that i made. if you need friend pratik talk b. english, immediately try the app",en,0.9458476305007936,"Friends who want to learn speaking. This application is one of the best choices. We are assisted by AI who so far can respond to all the questions and statements that I made. If you need friends Pratik talking B. English, immediately try the app",positive,positive,0.8979,positive,0.93858373,0.004090635,0.057325628,0.93858373
32733,,4,Elsa App is good i like to explore here,elsa app be good i like to explore here,en,0.8472230434417725,Elsa App is good i like to explore here,neutral,positive,0.6597,positive,0.9189096,0.0047438447,0.076346524,0.9189096
32734,,5,"I like Elsa, Speaking Becomes Smooth","i like elsa, speaking becomes smooth",en,0.9802071452140808,"I like Elsa, Speaking Becomes Smooth",positive,positive,0.3612,positive,0.93116885,0.008637402,0.060193714,0.93116885
32735,,5,"Syg paid, but this app is really good","syg paid, but this app be really good",en,0.954647421836853,"Syg paid, but this app is really good",positive,positive,0.6474,positive,0.91697204,0.007967178,0.075060785,0.91697204
32736,,5,Thank you Elsa Speak ...,thank you elsa speak.,en,0.7860652804374695,Thank you Elsa Speak ...,positive,positive,0.3612,positive,0.9559054,0.0050676465,0.039026935,0.9559054
32738,,5,"I Feel, My English Has Improved Like Speaking, Pronunciation, Intonation, and Fluency After I Learn With Elsa. Elsa is very good application for improv your English speaking","i feel, my english have improve like speaking, pronunciation, intonation, and fluency after i learn with elsa. elsa be very good application for improv your english speaking",en,0.925895631313324,"I Feel, My English Has Improved Like Speaking, Pronunciation, Intonation, and Fluency After I Learn With Elsa. Elsa is very good application for improv your English speaking",positive,positive,0.8221,positive,0.95303756,0.004340489,0.042621955,0.95303756
32739,,5,how great that i found good application to increase my english skills without nervous!,how great that i find good application to increase my english skill without nervous!,en,0.8942389488220215,how great that i found good application to increase my english skills without nervous!,positive,positive,0.8861,positive,0.9776503,0.0037947274,0.018555017,0.9776503
32740,,5,"I try to improve my English skill and so far so fun use the elsa speak, thx.","i try to improve my english skill and so far so fun use the elsa speak, thx.",en,0.7400583028793335,"I try to improve my English skill and so far so fun use the elsa speak, thx.",positive,positive,0.8741,positive,0.9630683,0.0031333142,0.0337984,0.9630683
32741,,5,I Dont Expect for Elsa Will So Complete Like This. Great App!,i do not expect for elsa will so complete like this. great app!,en,0.8740988969802856,I Dont Expect for Elsa Will So Complete Like This. Great App!,positive,positive,0.8379,positive,0.9479598,0.012476643,0.03956363,0.9479598
32742,,1,"No, Way.","no, way.",en,0.9773960113525392,"No, Way.",negative,negative,-0.296,neutral,0.61668646,0.32942486,0.61668646,0.053888664
32743,,5,I am so happy to speak english with elsa,i be so happy to speak english with elsa,en,0.9227873682975768,I am so happy to speak english with elsa,positive,positive,0.6115,positive,0.95299405,0.00480266,0.042203356,0.95299405
32744,,5,Elsa Help Me To Improve My Pronunciation,elsa help me to improve my pronunciation,en,0.7272229194641113,Elsa Help Me To Improve My Pronunciation,positive,positive,0.6808,neutral,0.4195973,0.0325554,0.4195973,0.5478473
32745,,5,Very good. I like learning with this application,very good. i like learn with this application,en,0.9866923689842224,Very good. I like learning with this application,positive,positive,0.7159,positive,0.98196787,0.0052872295,0.01274485,0.98196787
32746,,5,I like this app is very helpful,i like this app be very helpful,en,0.9618967771530152,I like this app is very helpful,positive,positive,0.6801,positive,0.9756798,0.0039820448,0.020338155,0.9756798
32748,,5,Recommendations,recommendation,en,0.6839208006858826,Recommendations,positive,neutral,0.0,neutral,0.7236804,0.06791139,0.7236804,0.20840825
32749,,5,Very good application. It is amazing,very good application. it be amaze,en,0.9509194493293762,Very good application. It is amazing,positive,positive,0.7713,positive,0.98035485,0.005438505,0.014206693,0.98035485
32750,,5,Great! thanks to learning me,great! thanks to learn me,en,0.9350969791412354,Great! thanks to learning me,positive,positive,0.807,positive,0.9852683,0.0043758685,0.010355753,0.9852683
32751,,5,that's good for me,that be good for me,en,0.9596534967422484,that's good for me,positive,positive,0.4404,positive,0.9191196,0.010449217,0.07043113,0.9191196
32752,,5,"Thank you very much, thanks to this application I can learn and understand English fluently. This is really intended for people who want to learn and be fluent in English","thank you very much, thanks to this application i can learn and understand english fluently. this be really intend for people who want to learn and be fluent in english",en,0.9764199256896972,"Thank you very much, thanks to this application I can learn and understand English fluently. This is really intended for people who want to learn and be fluent in English",positive,positive,0.7165,positive,0.9788487,0.0032277557,0.017923512,0.9788487
32753,,5,I like it !!! I hope there is new update for making all people not know about English .... then they can know about English .....,i like it! i hope there be new update for make all people not know about english. then they can know about english.,en,0.9345561861991882,I like it !!! I hope there is new update for making all people not know about English .... then they can know about English .....,positive,positive,0.69,positive,0.929919,0.0061882716,0.063892655,0.929919
32754,,2,No longer,no longer,en,0.8458770513534546,No longer,negative,negative,-0.296,neutral,0.73545974,0.15544462,0.73545974,0.10909562
32755,,5,Is very good application,be very good application,en,0.9716647267341614,Is very good application,positive,positive,0.4927,positive,0.89368385,0.014092105,0.0922241,0.89368385
32756,,5,Great 🤩 🤩 🤩,great 🤩 🤩 🤩,en,0.8047811388969421,Great 🤩🤩🤩,positive,positive,0.6249,positive,0.98730856,0.003568795,0.009122607,0.98730856
32757,,5,Its Adictive,it be adictive,en,0.581609308719635,Its Adictive,positive,neutral,0.0,neutral,0.5636133,0.2479442,0.5636133,0.18844256
32758,,4,This App Helps Me To Improve My English Ability,this app help me to improve my english ability,en,0.8940614461898804,This App Helps Me To Improve My English Ability,neutral,positive,0.7845,positive,0.8293258,0.0038129361,0.1668613,0.8293258
32760,,5,"its a great app. Thank you so much, Elsa really helps me","it be a great app. thank you so much, elsa really help me",en,0.7973668575286865,"its a great app. Thank you so much, Elsa really helps me",positive,positive,0.8622,positive,0.9866066,0.004735565,0.008657824,0.9866066
32761,,5,I like this English speaking and i hope my English will be better in the next,i like this english speaking and i hope my english will be well in the next,en,0.9454249143600464,I like this English speaking and i hope my English will be better in the next,positive,positive,0.7579,positive,0.96582216,0.0037931246,0.030384645,0.96582216
32762,,5,I Feel Like Crazy Because I Talked With This Ai For Hours,i feel like crazy because i talk with this ai for hour,en,0.9551689624786376,I Feel Like Crazy Because I Talked With This Ai For Hours,positive,neutral,0.0258,negative,0.7790479,0.7790479,0.18466456,0.036287528
32763,,5,Elsa - Learn English Speaking: Like,elsa - learn english speaking like,en,0.8896855711936951,Elsa - Learn English Speaking: Like,positive,positive,0.3612,neutral,0.8208596,0.042774595,0.8208596,0.13636588
32764,,5,Very Helpful and I Love This App,very helpful and i love this app,en,0.953682005405426,Very Helpful and I Love This App,positive,positive,0.8204,positive,0.9846556,0.0058433646,0.009501036,0.9846556
32765,,4,All some,all some,en,0.963632106781006,All some,neutral,neutral,0.0,neutral,0.7120061,0.10291839,0.7120061,0.18507545
32766,,5,I am like elsa,i be like elsa,en,0.566735565662384,I am like elsa,positive,positive,0.3612,neutral,0.7816121,0.06567007,0.7816121,0.15271789
32767,,5,the best tool for practicing spoken english,the best tool for practice spoken english,en,0.8016013503074646,the best tool for practicing spoken english,positive,positive,0.6369,positive,0.8576834,0.004605455,0.13771111,0.8576834
32769,,3,Should have a video to help understand the demonstration of the writing pronunction. I tried to place my tounge between my teeth yet it still is incorrect ..,should have a video to help understand the demonstration of the write pronunction. i try to place my tounge between my teeth yet it still be incorrect.,en,0.9547823071479796,Should have a video to help understand the demonstration of the writing pronunction. I tried to place my tounge between my teeth yet it still is incorrect ..,neutral,positive,0.4767,negative,0.6829818,0.6829818,0.30190182,0.015116341
32770,,5,This app is good for you to learn everything about english,this app be good for you to learn everything about english,en,0.930600643157959,This app is good for you to learn everything about english,positive,positive,0.4404,positive,0.8334849,0.0076018483,0.15891327,0.8334849
32771,,5,Please Elsa Give 75% Discount,please elsa give 75% discount,en,0.8762999773025513,Please Elsa Give 75% Discount,positive,positive,0.3182,neutral,0.4441488,0.022136694,0.4441488,0.5337145
32772,,5,What a Great App to Improve Your English!,what a great app to improve your english!,en,0.8571251630783081,What a Great App to Improve Your English!,positive,positive,0.807,positive,0.9846368,0.002904954,0.012458262,0.9846368
32773,,5,This App Upgrade My Pronouancion! Great!,this app upgrade my pronouancion! great!,en,0.7985399961471558,This App Upgrade My Pronouancion! Great!,positive,positive,0.6892,positive,0.9857766,0.00259885,0.01162454,0.9857766
32774,,5,excellent partner to improve my english,excellent partner to improve my english,en,0.856662392616272,excellent partner to improve my english,positive,positive,0.765,positive,0.96501654,0.0046000048,0.030383484,0.96501654
32776,,5,nice application and i love it,nice application and i love it,en,0.8551317453384399,nice application and i love it,positive,positive,0.7906,positive,0.9826837,0.005807352,0.011508941,0.9826837
32779,,5,Easy to Learn 💕,easy to learn 💕,en,0.9351497292518616,Easy to Learn 💕,positive,positive,0.4404,positive,0.9616157,0.0066502467,0.03173412,0.9616157
32783,,5,This application is excellent,this application be excellent,en,0.8325397372245789,This application is excellent,positive,positive,0.5719,positive,0.9763376,0.0053524864,0.018309826,0.9763376
32784,,5,Perfect Learn,perfect learn,en,0.8374918103218079,Perfect Learn,positive,positive,0.5719,positive,0.8619171,0.023528472,0.11455444,0.8619171
32785,,5,Amazing. It's bad now the adds comes up and ask me to upgrade to a pro,amazing. it be bad now the add come up and ask me to upgrade to a pro,en,0.9316176772117616,Amazing. It's bad now the adds comes up and ask me to upgrade to a pro,positive,neutral,0.0772,negative,0.5854693,0.5854693,0.283626,0.13090464
32786,,5,I love this app help me to improve my English speaking. Thanks Elsa,i love this app help me to improve my english speaking. thanks elsa,en,0.8614973425865173,I love this app help me to improve my English speaking. Thanks Elsa,positive,positive,0.9136,positive,0.9882174,0.0026072697,0.009175367,0.9882174
32787,,5,"It's Helpful, thank you","it be helpful, thank you",en,0.8234663605690002,"It's Helpful, thank you",positive,positive,0.6486,positive,0.9147228,0.015773386,0.06950383,0.9147228
32788,,5,Very top up application.,very top up application.,en,0.9530192613601683,Very top up application.,positive,neutral,0.2716,positive,0.69736046,0.027568793,0.2750708,0.69736046
32789,,5,Elsa - Learn English Speaking,elsa - learn english speaking,en,0.836457371711731,Elsa - Learn English Speaking,positive,neutral,0.0,neutral,0.8189811,0.044578064,0.8189811,0.13644087
32790,,5,Very Good App For English Lesson,very good app for english lesson,en,0.9597991108894348,Very Good App For English Lesson,positive,positive,0.4927,positive,0.9636115,0.003371779,0.033016685,0.9636115
32791,,5,Very helpful in practice pronunciation,very helpful in practice pronunciation,en,0.9497518539428712,Very helpful in practice pronunciation,positive,positive,0.4754,positive,0.94095826,0.0049167336,0.054125007,0.94095826
32792,,5,big thanks for elsa speak,big thanks for elsa speak,en,0.9535472393035888,big thanks for elsa speak,positive,positive,0.4404,positive,0.9741165,0.003328288,0.022555245,0.9741165
32793,,4,try first,try first,en,0.9598598480224608,try first,neutral,neutral,0.0,neutral,0.6669686,0.08848001,0.6669686,0.24455138
32794,,1,don't understand,do not understand,en,0.907751441001892,don't understand,negative,neutral,0.0,negative,0.562988,0.562988,0.38792342,0.04908864
32795,,5,Good and Smart APS,good and smart aps,en,0.879173994064331,Good and Smart APS,positive,positive,0.6808,positive,0.88014185,0.017401466,0.10245669,0.88014185
32796,,5,This game is very good,this game be very good,en,0.9826276302337646,This game is very good,positive,positive,0.4927,positive,0.97081226,0.0032039096,0.025983881,0.97081226
32797,,5,good to the speak english,good to the speak english,en,0.9760763049125672,good to the speak english,positive,positive,0.4404,positive,0.91950405,0.007328912,0.073166974,0.91950405
32800,,5,Ok sip,ok sip,en,0.5397478938102722,Ok sip,positive,neutral,0.296,neutral,0.6188315,0.087339275,0.6188315,0.29382914
32801,,5,Hello Elsa Speak. I think your application is great. But I want to improve my writing English skill too. Can you give the recommendation of the application I should use?,hello elsa speak. i think your application be great. but i want to improve my write english skill too. can you give the recommendation of the application i should use?,en,0.9302653074264526,Hello Elsa Speak. I think your application is great. But I want to improve my writing English skill too. Can you give the recommendation of the application I should use?,positive,positive,0.7814,positive,0.96254176,0.0028936288,0.034564633,0.96254176
32802,,1,You actually need to pay for everything. Use duolingo inside,you actually need to pay for everything. use duolingo inside,en,0.9288318753242492,You actually need to pay for everything. Use duolingo inside,negative,neutral,-0.1027,negative,0.47170618,0.47170618,0.48916337,0.03913042
32803,,5,"Nice to learning English language, I like this application 👍forens","nice to learn english language, i like this application 👍forens",en,0.8541449904441833,"Nice to learning English language, I like this application 👍forens",positive,positive,0.6486,positive,0.9799525,0.0039399765,0.016107507,0.9799525
32804,,5,Hopeful there will be a disc or free plan with more features,hopeful there will be a disc or free plan with more feature,en,0.8719927072525024,Hopeful there will be a disc or free plan with more features,positive,positive,0.765,positive,0.76234597,0.0077494294,0.22990456,0.76234597
32805,,5,"I can improve my English now, thanks lot","i can improve my english now, thanks lot",en,0.9082874655723572,"I can improve my English now, thanks lot",positive,positive,0.7003,positive,0.95070994,0.008375188,0.040914875,0.95070994
32807,,5,"Washap, thanks good","washap, thanks good",en,0.952546775341034,"Washaaapppp, thanks good",positive,positive,0.7003,positive,0.87753904,0.015566147,0.10689484,0.87753904
32809,,5,This apk very good,this apk very good,en,0.979591190814972,This apk very good,positive,positive,0.4927,positive,0.97721195,0.0052887225,0.017499402,0.97721195
32812,,5,"I love elsa, thanks so much to help me be my partner speak english 🤗","i love elsa, thanks so much to help me be my partner speak english 🤗",en,0.9158723950386048,"I love elsa, thanks so much to help me be my partner speak english 🤗",positive,positive,0.8768,positive,0.98745173,0.003753712,0.008794562,0.98745173
32813,,5,"Awesome. Like this App because so many lesson for Praticting English, there's a score and certificate international too","awesome. like this app because so many lesson for praticting english, there be a score and certificate international too",en,0.8901793360710144,"Awesome. Like this App because so many lesson for Praticting English, there's a score and certificate international too",positive,positive,0.765,positive,0.9689827,0.0040811547,0.026936226,0.9689827
32814,,1,I think this is nice app to learn and improve my English,i think this be nice app to learn and improve my english,en,0.9567109942436218,I think this is nice app to learn and improve my English,negative,positive,0.6908,positive,0.9401304,0.0044791843,0.055390358,0.9401304
32815,,4,"for introducing is good as well,","for introducing be good as well,",en,0.977048933506012,"for introducing is good as well,",neutral,positive,0.6124,positive,0.77583987,0.020203227,0.20395692,0.77583987
32816,,4,It's Good I Guess,it be good i guess,en,0.8762681484222412,It's Good I Guess,neutral,positive,0.4404,positive,0.8400313,0.0116534615,0.14831522,0.8400313
32817,,5,The application its good to help us improve our English speaking,the application it be good to help u improve our english speaking,en,0.886562168598175,The application its good to help us improve our English speaking,positive,positive,0.8176,positive,0.79402256,0.008538647,0.19743878,0.79402256
32818,,5,"Very good for Accent British, Tank You 🥰","very good for accent british, tank you 🥰",en,0.962154984474182,"Very good for Accent British, Tank You 🥰",positive,positive,0.4927,positive,0.98168874,0.00448116,0.013830049,0.98168874
32819,,5,"COOL, with this I can learn more more and more","cool, with this i can learn more more and more",en,0.982361137866974,"COOL, with this I can learn more more and more",positive,positive,0.3182,positive,0.975233,0.0029701823,0.02179684,0.975233
32820,,5,It's idea was great,it be idea be great,en,0.6622607111930847,It's idea was great,positive,positive,0.6249,positive,0.9582507,0.006531851,0.035217453,0.9582507
32822,,3,and the good job,and the good job,en,0.979665756225586,and the good job,neutral,positive,0.4404,positive,0.87354183,0.016918441,0.10953979,0.87354183
32825,,5,Okay I will,okay i will,en,0.8065176606178284,Okay I will,positive,neutral,0.2263,neutral,0.5546709,0.047338083,0.5546709,0.39799106
32826,,5,thx you,thx you,en,0.515209436416626,thx u,positive,positive,0.3612,positive,0.89728445,0.017081054,0.08563453,0.89728445
32827,,5,good exercise,good exercise,en,0.9441755414009094,good exercise,positive,positive,0.4404,positive,0.9061381,0.013755187,0.08010671,0.9061381
32828,,4,Ithink this is so good for learning speaking,ithink this be so good for learn speaking,en,0.8904383778572083,Ithink this is so good for learning speaking,neutral,positive,0.5777,positive,0.9534128,0.00803004,0.038557142,0.9534128
32829,,4,The application is Asek Lets Go Cobain,the application be asek let u go cobain,en,0.5526195764541626,The application is Asek Lets Go Cobain,neutral,neutral,0.0,neutral,0.81976366,0.12526101,0.81976366,0.054975342
32830,,5,It's very good app ... I can improve my English completely ... thanks for this app to you as a developer this app ..,it be very good app. i can improve my english completely. thanks for this app to you as a developer this app.,en,0.9806695580482484,It's very good app ... I can improve my English completely ... thanks for this app to you as a developer this app ..,positive,positive,0.8514,positive,0.9842168,0.0029559915,0.012827135,0.9842168
32831,,5,"not bad at all ... if you want the best feature, you should take paid lesson","not bad at all. if you want the best feature, you should take pay lesson",en,0.933725357055664,"not bad at all ... if you want the best feature, you should take paid lesson",positive,positive,0.7876,neutral,0.32569253,0.076914184,0.32569253,0.5973933
32832,,5,It's nice to learning English with Elsa. They can teach us about pronunciations too,it be nice to learn english with elsa. they can teach u about pronunciation too,en,0.9244154691696168,It's nice to learning English with Elsa. They can teach us about pronunciations too,positive,positive,0.4215,positive,0.83069175,0.008616177,0.16069207,0.83069175
32833,,5,I'm Happy Can Study in Apps Elsa Speak Thank You.,i be happy can study in apps elsa speak thank you.,en,0.963092565536499,I'm Happy Can Study in Apps Elsa Speak Thank You.,positive,positive,0.7351,positive,0.915882,0.0068985815,0.077219434,0.915882
32834,,5,"Thank you Elsa Speak, now I can learn English","thank you elsa speak, now i can learn english",en,0.8763198256492615,"Thank you Elsa Speak, now I can learn English",positive,positive,0.3612,positive,0.93670684,0.0061821616,0.05711094,0.93670684
32835,,5,"Good Software, I like, very good.","good software, i like, very good.",en,0.9741004109382628,"Good Software, I like, very good.",positive,positive,0.8074,positive,0.97888345,0.0047830697,0.016333567,0.97888345
32837,,5,Good English Learning App.,good english learning app.,en,0.8569417595863342,Good English Learning App.,positive,positive,0.4404,positive,0.92358404,0.003987178,0.07242877,0.92358404
32838,,5,"Thanks for Elsa Speak,","thanks for elsa speak,",en,0.9543459415435792,"Thanks for Elsa Speak,",positive,positive,0.4404,positive,0.918026,0.004258149,0.077715866,0.918026
32839,,5,This apl verry good for learning,this apl verry good for learn,en,0.8167402744293213,This apl verry good for learning,positive,positive,0.4404,positive,0.9229401,0.009548822,0.067511104,0.9229401
32840,,5,great application while intense,great application while intense,en,0.8007979393005371,great application while intense,positive,positive,0.6597,positive,0.9458459,0.014009512,0.040144574,0.9458459
32841,,5,I really like to study here,i really like to study here,en,0.9896610379219056,I really like to study here,positive,positive,0.4201,positive,0.949891,0.0037664678,0.046342567,0.949891
32842,,5,Nice to install you,nice to install you,en,0.9382426738739014,Nice to install you,positive,positive,0.4215,positive,0.95534647,0.004549597,0.04010393,0.95534647
32843,,5,so far good experience,so far good experience,en,0.7158271670341492,so far good experienceee,positive,positive,0.4902,positive,0.97613835,0.004623529,0.019238168,0.97613835
32847,,5,This Apps Help Me Study English Everything,this apps help me study english everything,en,0.7726096510887146,This Apps Help Me Study English Everything,positive,positive,0.4019,positive,0.77488923,0.0075805937,0.21753019,0.77488923
32848,,5,omg its so good this is very helpful for beginners,omg it be so good this be very helpful for beginner,en,0.8132345676422119,omg its so good this is very helpful for beginners,positive,positive,0.7804,positive,0.9863468,0.0039966726,0.0096566165,0.9863468
32849,,4,apk very very good,apk very very good,en,0.9983023405075072,apk very very good,neutral,positive,0.5379,positive,0.96650195,0.0062495675,0.027248397,0.96650195
32850,,5,Very good 😀 👍,very good 😀 👍,en,0.992136538028717,Very good 😀👍,positive,positive,0.4927,positive,0.98087454,0.0052946317,0.013830845,0.98087454
32851,,5,like that apk in 🥺,like that apk in 🥺,en,0.991696298122406,like that apk in🥺,positive,positive,0.3612,neutral,0.69516325,0.06642201,0.69516325,0.23841475
32852,,5,very good l like that,very good l like that,en,0.9974119663238524,very good l like that,positive,positive,0.7159,positive,0.97116584,0.00740208,0.021432105,0.97116584
32853,,5,Great Apps for Learning Speaking,great apps for learn speaking,en,0.945939600467682,Great Apps for Learning Speaking,positive,positive,0.6249,positive,0.9441868,0.0050575417,0.050755586,0.9441868
32854,,4,Really easy,really easy,en,0.9865314960479736,Really easy,neutral,positive,0.4927,positive,0.75058234,0.0379759,0.21144179,0.75058234
32857,,5,Help.,help.,en,0.9937546849250792,Help.,positive,positive,0.4019,neutral,0.68833905,0.16407491,0.68833905,0.14758605
32859,,5,exclaimed really,exclaim really,en,0.951199471950531,exclaimed really,positive,neutral,0.0,neutral,0.81010246,0.0649336,0.81010246,0.12496388
32861,,5,COOL SOLUTION !!! Cook for the English ones,cool solution! cook for the english one,en,0.7365657687187195,COOL SOLUTION !!! Cook for the English ones,positive,positive,0.5983,positive,0.9354539,0.0048482735,0.059697773,0.9354539
32863,,5,I so happy for lesson with elsa,i so happy for lesson with elsa,en,0.8219299912452698,I so happy for lesson with elsa,positive,positive,0.6115,positive,0.9852711,0.0030656608,0.011663196,0.9852711
32864,,5,the best app for speaking practice,the best app for speaking practice,en,0.9241012930870056,the best app for speaking practice,positive,positive,0.6369,positive,0.96027344,0.0030585735,0.03666794,0.96027344
32865,,5,Very good Off,very good off,en,0.995911180973053,Very good Off,positive,positive,0.4927,positive,0.9004569,0.014931317,0.084611766,0.9004569
32866,,5,This application is very well,this application be very well,en,0.983710765838623,This application is very well,positive,positive,0.3384,positive,0.8860609,0.008836104,0.10510294,0.8860609
32868,,5,seriously exciting,seriously excite,en,0.970962941646576,seriously exciting,positive,positive,0.34,positive,0.9354417,0.007874722,0.05668354,0.9354417
32869,,5,really like,really like,en,0.9985731840133668,really like,positive,positive,0.4201,positive,0.81736183,0.017677827,0.16496034,0.81736183
32870,,5,Originali cool for the apk .... love you so much elsa,originali cool for the apk. love you so much elsa,en,0.7673901319503784,Originaliiiii cool for the apk .... love you so much elsaaaaaaa,positive,positive,0.7579,positive,0.97372323,0.007637584,0.018639227,0.97372323
32871,,5,It's such a Great App to Improve Our English. I recommend you guys!,it be such a great app to improve our english. i recommend you guys!,en,0.8913691639900208,It's such a Great App to Improve Our English. I recommend you guys!,positive,positive,0.8687,positive,0.986912,0.0031658348,0.009922166,0.986912
32872,,5,You are my teacher now im happy because I can speak English,you be my teacher now i be happy because i can speak english,en,0.9373958706855774,You are my teacher now im happy because I can speak English,positive,positive,0.5719,positive,0.95012844,0.0059182122,0.043953314,0.95012844
32873,,5,"Good App, My Best Wish For Your Success Program On The Future","good app, my best wish for your success program on the future",en,0.7990739941596985,"Good App, My Best Wish For Your Success Program On The Future",positive,positive,0.926,positive,0.9809013,0.004268033,0.014830643,0.9809013
32874,,5,"Elsa is great, and really Helped Improve My Speaking and Listening Skills","elsa be great, and really help improve my speaking and listening skill",en,0.9368975162506104,"Elsa is great, and really Helped Improve My Speaking and Listening Skills",positive,positive,0.8826,positive,0.9655928,0.004590655,0.02981653,0.9655928
32875,,5,"Im like the program in to app Elsa Speak, Ferry Good","i be like the program in to app elsa speak, ferry good",en,0.937706470489502,"Im like the program in to app Elsa Speak, Ferry Good",positive,positive,0.6597,positive,0.7952352,0.01661639,0.18814841,0.7952352
32876,,5,Like ... its good way to pronounce,like. it be good way to pronounce,en,0.924203634262085,Like ... its good way to pronounce,positive,positive,0.6597,positive,0.72474295,0.022623865,0.2526332,0.72474295
32877,,5,This application help me to know how to say a word in English. Thanks for the education.,this application help me to know how to say a word in english. thanks for the education.,en,0.9514766931533812,This application help me to know how to say a word in English. Thanks for the education.,positive,positive,0.6808,positive,0.85243905,0.006193735,0.14136724,0.85243905
32878,,5,Good job .... learning world basic,good job. learn world basic,en,0.922089159488678,Good job .... learning world basic,positive,positive,0.4404,positive,0.9442039,0.009585385,0.04621065,0.9442039
32879,,5,very worth it for learning language english,very worth it for learn language english,en,0.9567114114761353,very worth it for learning language english,positive,neutral,0.2944,positive,0.956054,0.0038449927,0.040101025,0.956054
32880,,5,I like this app. i found more vocabulary,i like this app. i find more vocabulary,en,0.7471387386322021,I like this app. i found more vocabulary,positive,positive,0.3612,positive,0.9577611,0.006995678,0.035243258,0.9577611
32881,,5,Thanks Elsa you amazing 👍 👍,thanks elsa you amazing 👍 👍,en,0.7054566740989685,Thanks Elsa u amazing 👍👍,positive,positive,0.7717,positive,0.9875645,0.0035463665,0.008889127,0.9875645
