index,content,score,clean_content,minimal_content,lang,lang_prob,en_content,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
45103,,5,"Thanks to the new teacher, BK applied this English 😁 😁","thanks to the new teacher, bk apply this english 😁 😁",en,0.881917417049408,"Thanks to the new teacher, BK applied this English 😁😁",positive,positive,0.4404,positive,0.9780804,0.002528398,0.0193912,0.9780804
45104,,3,Repeated many lessons,repeat many lesson,en,0.894525945186615,Repeated many lessons,neutral,neutral,0.0,neutral,0.71627957,0.1304097,0.71627957,0.15331073
45105,,5,Very good: 33 hope the app to expand the free part.,very good 33 hope the app to expand the free part.,en,0.9168429970741272,Very good: 33 hope the app to expand the free part.,positive,positive,0.8991,positive,0.9752729,0.0038938676,0.020833185,0.9752729
45106,,4,Need illustration for vocabulary.,need illustration for vocabulary.,en,0.886122465133667,Need illustration for vocabulary.,neutral,neutral,0.0,neutral,0.80929154,0.10451446,0.80929154,0.08619398
45107,,5,The Elsa Speak app helps me improve English better.,the elsa speak app help me improve english better.,en,0.8789253830909729,The Elsa Speak app helps me improve English better.,positive,positive,0.8176,positive,0.9099517,0.0037548325,0.08629347,0.9099517
45108,,1,Diffilt to Understand Really Saying Right But Giving Wrong?,diffilt to understand really say right but give wrong?,en,0.9924498796463012,Diffilt to Understand Really Saying Right But Giving Wrong?,negative,negative,-0.631,negative,0.58971477,0.58971477,0.3973791,0.012906118
45109,,3,"App or faulty, drop mood","app or faulty, drop mood",en,0.7181007266044617,"App or faulty, drop mood",neutral,negative,-0.5267,neutral,0.54133886,0.4074854,0.54133886,0.05117571
45110,,4,Why can't I come in today: ((Lets me in Lets me in: ((,why cannot i come in today let u me in let u me in,en,0.9708391427993774,Why can't I come in today: ((Lets me in Lets me in: ((,neutral,neutral,0.0,negative,0.4773609,0.4773609,0.41547447,0.107164666
45111,,5,"Very good, seeing Son Tung promoted good or should try to try to be very good","very good, see son tung promote good or should try to try to be very good",en,0.9759454131126404,"Very good, seeing Son Tung promoted good or should try to try to be very good",positive,positive,0.9038,positive,0.93362856,0.008910908,0.057460494,0.93362856
45112,,1,Check the voice too hard !!!,check the voice too hard!,en,0.8401988744735718,Check the voice too hard !!!,negative,negative,-0.1759,negative,0.72843385,0.72843385,0.25372013,0.017846009
45113,,5,"Thanks to this application, I learned English words 😊 😊 😊 😊 😊 😊 😊 ❤️ ❤️ ❤️","thanks to this application, i learn english word 😊 😊 😊 😊 😊 😊 😊 ❤ ❤ ❤",en,0.8343905806541443,"Thanks to this application, I learned English words 😊😊😊😊😊😊😊❤️❤️❤️",positive,positive,0.4404,positive,0.98497635,0.002135565,0.012888088,0.98497635
45114,,5,Great learning software. Help learners improve each syllable,great learn software. help learner improve each syllable,en,0.7796329259872437,Great learning software. Help learners improve each syllable,positive,positive,0.8658,positive,0.95524997,0.005350689,0.03939931,0.95524997
45115,,5,"Thanks to Uncle Dan, Mik has just applied this application","thanks to uncle dan, mik have just apply this application",en,0.9603707194328308,"Thanks to Uncle Dan, Mik has just applied this application",positive,positive,0.4404,positive,0.794017,0.0054245694,0.2005584,0.794017
45116,,5,This app is so nice and helpful for Practizing English Pronunciation as Well as Speaking Skill 🥰,this app be so nice and helpful for practizing english pronunciation as well as speaking skill 🥰,en,0.9763697385787964,This app is so nice and helpful for Practizing English Pronunciation as Well as Speaking Skill🥰,positive,positive,0.8307,positive,0.98515236,0.0025686247,0.012279041,0.98515236
45117,,5,"Very good, thanks to the app I spoke English more spread ^^","very good, thanks to the app i speak english more spread",en,0.97781503200531,"Very good, thanks to the app I spoke English more spread ^^",positive,positive,0.7485,positive,0.98226285,0.0027133184,0.0150238825,0.98226285
45118,,4,Very useful to learn English!,very useful to learn english!,en,0.9175543189048768,Very useful to learn English!,neutral,positive,0.54,positive,0.9686751,0.0038593605,0.027465612,0.9686751
45119,,5,The Elsa Speak application is very good to teach pronunciation. I really like the application,the elsa speak application be very good to teach pronunciation. i really like the application,en,0.9678053855895996,The Elsa Speak application is very good to teach pronunciation. I really like the application,positive,positive,0.7172,positive,0.98338586,0.0029557024,0.0136584295,0.98338586
45120,,5,"Newly installed and used, good, given 5 stars in advance.","newly instal and used, good, give 5 star in advance.",en,0.9016910791397096,"Newly installed and used, good, given 5 stars in advance.",positive,positive,0.4404,positive,0.93221617,0.007283505,0.060500327,0.93221617
45121,,5,Very useful! Thank you very much Elsa Speak !!,very useful! thank you very much elsa speak!,en,0.991424560546875,Very useful! Thank you very much Elsa Speak !!,positive,positive,0.7619,positive,0.9815639,0.0048902542,0.013545859,0.9815639
45123,,5,Use to help speak English fluently and pronounce better. Very hit to use.,use to help speak english fluently and pronounce better. very hit to use.,en,0.98320335149765,Use to help speak English fluently and pronounce better. Very hit to use.,positive,positive,0.6808,positive,0.9028511,0.006776244,0.09037265,0.9028511
45124,,4,I know this through Mr. Dan.,i know this through mr. dan.,en,0.8609577417373657,I know this through Mr. Dan.,neutral,neutral,0.0,neutral,0.8336016,0.052518405,0.8336016,0.11388007
45125,,5,"Good app. Each day, i'll Improve my skill English with Elsa app.","good app. each day, i will improve my skill english with elsa app.",en,0.8622317314147949,"Good app. Each day, i'll Improve my skill English with Elsa app.",positive,positive,0.7003,positive,0.9743931,0.0033962452,0.022210574,0.9743931
45126,,1,Full notice of error server.b,full notice of error server. b,en,0.6054850816726685,Full notice of error server.b,negative,negative,-0.4019,negative,0.5003599,0.5003599,0.48194322,0.017696835
45127,,5,"I know this application from my idol, Son Tung M-TP","i know this application from my idol, son tung m-tp",en,0.6531067490577698,"I know this application from my idol, Son Tung M-TP",positive,neutral,0.0,neutral,0.85181165,0.041958477,0.85181165,0.106229946
45128,,5,Thanks to watching Son Tung MTP know this app !!!,thanks to watch son tung mtp know this app!,en,0.7504678964614868,Thanks to watching Son Tung MTP know this app !!!,positive,positive,0.4926,positive,0.89598465,0.006119645,0.09789574,0.89598465
45129,,5,"Very good, my pronunciation is significantly improved. ^^","very good, my pronunciation be significantly improved.",en,0.947247326374054,"Very good, my pronunciation is significantly improved. ^_^",positive,positive,0.7425,positive,0.9811132,0.004266667,0.014620152,0.9811132
45130,,5,Elsa Speak is the best choice for those who don't know English.,elsa speak be the best choice for those who do not know english.,en,0.8961064219474792,Elsa Speak is the best choice for those who don't know English.,positive,positive,0.6369,neutral,0.4159323,0.060709927,0.4159323,0.5233578
45131,,5,"To tell the truth, there is no adequate and adjustable app like this app!","to tell the truth, there be no adequate and adjustable app like this app!",en,0.9335873126983644,"To tell the truth, there is no adequate and adjustable app like this app!",positive,positive,0.5848,neutral,0.4330078,0.4024563,0.4330078,0.16453594
45132,,5,This application helps me improve my reading and pronunciation skills,this application help me improve my reading and pronunciation skill,en,0.8447123169898987,This application helps me improve my reading and pronunciation skills,positive,positive,0.6808,positive,0.80622035,0.006529149,0.18725055,0.80622035
45133,,5,This application is great for those who don't know how to pronounce,this application be great for those who do not know how to pronounce,en,0.9535547494888306,This application is great for those who don't know how to pronounce,positive,positive,0.6249,neutral,0.27528954,0.08561442,0.27528954,0.6390961
45134,,5,I find it very good and useful for those who are ignorant English like me,i find it very good and useful for those who be ignorant english like me,en,0.935392439365387,I find it very good and useful for those who are ignorant English like me,positive,positive,0.7755,positive,0.9289573,0.010809246,0.060233485,0.9289573
45135,,5,"When I learned English, I was very bad since using this application I was better","when i learn english, i be very bad since use this application i be well",en,0.9076135158538818,"When I learned English, I was very bad since using this application I was better",positive,negative,-0.4005,negative,0.9063714,0.9063714,0.082657546,0.010971058
45136,,5,"Very good anyone who wants to pronounce better, should use it for 5 stars","very good anyone who want to pronounce better, should use it for 5 star",en,0.979980766773224,"Very good anyone who wants to pronounce better, should use it for 5 stars",positive,positive,0.7501,positive,0.9704725,0.006125528,0.023401957,0.9704725
45137,,5,I can pronounce more standard thanks to this application and I really like it,i can pronounce more standard thanks to this application and i really like it,en,0.962879717350006,I can pronounce more standard thanks to this application and I really like it,positive,positive,0.7159,positive,0.9753329,0.003468376,0.021198703,0.9753329
45138,,5,Elsa has helped me have an impressive Speaking IELTS point and very grateful Elsa,elsa have help me have an impressive speaking ielts point and very grateful elsa,en,0.9249263405799866,Elsa has helped me have an impressive Speaking IELTS point and very grateful Elsa,positive,positive,0.8516,positive,0.9706556,0.0048117563,0.024532644,0.9706556
45139,,5,Thanks to Elsa Speak thanks to it that MK has improved the pronunciation of MK,thanks to elsa speak thanks to it that mk have improve the pronunciation of mk,en,0.9703564047813416,Thanks to Elsa Speak thanks to it that MK has improved the pronunciation of MK,positive,positive,0.8271,positive,0.8783851,0.0040529,0.11756199,0.8783851
45141,,5,AP takes up or helps improve the standard pronunciation ... Thank you so much,ap take up or help improve the standard pronunciation. thank you so much,en,0.8303260803222656,AP takes up or helps improve the standard pronunciation ... Thank you so much,positive,positive,0.7964,positive,0.8099366,0.014954763,0.17510867,0.8099366
45142,,5,"It is great, guys. 🏇 ❤️ ❤️ 🙌","it be great, guys. 🏇 ❤ ❤ 🙌",en,0.8510536551475525,"It is great, guys.🏇❤️❤️🙌",positive,positive,0.6249,positive,0.98762685,0.0023608697,0.010012298,0.98762685
45143,,5,"Everyone download it to try it out, learn very fun","everyone download it to try it out, learn very fun",en,0.9838734269142152,"Everyone download it to try it out, learn very fun",positive,positive,0.5563,positive,0.97015387,0.0030403603,0.026805758,0.97015387
45144,,5,"The application is very good, I learned more pronunciation.","the application be very good, i learn more pronunciation.",en,0.9069436192512512,"The application is very good, I learned more pronunciation.",positive,positive,0.4927,positive,0.96102494,0.0048215557,0.034153532,0.96102494
45145,,5,"It is wonderful, this app helps me to communicate better English.","it be wonderful, this app help me to communicate good english.",en,0.8340138792991638,"It is wonderful, this app helps me to communicate better English.",positive,positive,0.8519,positive,0.9850419,0.0024789504,0.01247914,0.9850419
45146,,5,I really like this application. Very good. I can practice speaking a lot more,i really like this application. very good. i can practice speak a lot more,en,0.9863088130950928,I really like this application. Very good. I can practice speaking a lot more,positive,positive,0.7172,positive,0.98708004,0.0034978122,0.009422107,0.98708004
45147,,5,Wow ... good pronunciation app;,wow. good pronunciation app,en,0.8464726209640503,Wow ... good pronunciation app;,positive,positive,0.7717,positive,0.9721182,0.0059589813,0.021922823,0.9721182
45148,,5,This application helps us speak English better than I like,this application help u speak english good than i like,en,0.9566264748573304,This application helps us speak English better than I like,positive,positive,0.7964,positive,0.90800256,0.006673233,0.08532418,0.90800256
45149,,5,There are videos that teach sounds extremely accurately and understand,there be video that teach sound extremely accurately and understand,en,0.9784458875656128,There are videos that teach sounds extremely accurately and understand,positive,neutral,0.0,neutral,0.44598526,0.02893239,0.44598526,0.5250824
45150,,5,"Very good and easy to learn, thank Elsa very much","very good and easy to learn, thank elsa very much",en,0.992798626422882,"Very good and easy to learn, thank Elsa very much",positive,positive,0.8341,positive,0.98580706,0.0040172683,0.010175705,0.98580706
45151,,5,Very useful for you with more than 900 English vocabulary,very useful for you with more than 900 english vocabulary,en,0.9436080455780028,Very useful for you with more than 900 English vocabulary,positive,positive,0.4927,positive,0.86075073,0.0040229233,0.13522632,0.86075073
45152,,5,Elsa Speak learns very well and I say the same as the porcelain villagers,elsa speak learn very well and i say the same as the porcelain villager,en,0.9796257019042968,Elsa Speak learns very well and I say the same as the porcelain villagers,positive,positive,0.3384,neutral,0.3400079,0.024475165,0.3400079,0.6355169
45153,,5,I feel great when I learned to speak as well as the messenger,i feel great when i learn to speak as well as the messenger,en,0.994748055934906,I feel great when I learned to speak as well as the messenger,positive,positive,0.7351,positive,0.94137377,0.00697507,0.051651187,0.94137377
45154,,5,"The app is ok, but what does Elsa mean?","the app be ok, but what do elsa mean?",en,0.8405225276947021,"The app is ok, but what does Elsa mean?",positive,neutral,0.1531,neutral,0.7878537,0.048560973,0.7878537,0.16358526
45155,,5,I am only 6th in the 6th grade,i be only 6th in the 6th grade,en,0.9871711134910583,I am only 6th in the 6th grade,positive,neutral,0.0,neutral,0.6764053,0.11973853,0.6764053,0.2038562
45156,,5,This application is really good for people who want to learn English,this application be really good for people who want to learn english,en,0.978432595729828,This application is really good for people who want to learn English,positive,positive,0.5413,positive,0.9549005,0.0037942913,0.041305237,0.9549005
45157,,5,"Thanks to this application, I have argued my English level","thanks to this application, i have argue my english level",en,0.9333295822143556,"Thanks to this application, I have argued my English level",positive,neutral,0.128,positive,0.9275982,0.0065294686,0.06587237,0.9275982
45158,,5,The application is very great I can learn English quickly,the application be very great i can learn english quickly,en,0.945960283279419,The application is very great I can learn English quickly,positive,positive,0.659,positive,0.9795843,0.0042132516,0.016202463,0.9795843
45159,,5,"Thanks to Elsa Speak, I have argued in English curriculum","thanks to elsa speak, i have argue in english curriculum",en,0.9578999876976012,"Thanks to Elsa Speak, I have argued in English curriculum",positive,neutral,0.128,positive,0.7748426,0.0053150645,0.21984236,0.7748426
45160,,5,This is the best application I used to learn English,this be the best application i use to learn english,en,0.7910435795783997,This is the best application I used to learn English,positive,positive,0.6369,positive,0.94685835,0.008927875,0.0442138,0.94685835
45161,,1,Download not,download not,en,0.7402714490890503,Download not,negative,neutral,0.0,neutral,0.6949332,0.17735651,0.6949332,0.12771036
45162,,5,"I know Elsa Speak through the introduction of a friend and friends who and IELTS, knowing that he needs to improve his speaking skills but pronunciation is his weakness. After downloading the app, the first impression is the user -friendly app interface, can choose a pure Vietnamese language, so I am very easy to manipulate because I also only submit to the primary way as the instructions is like a real ""coach"", each wrong pronunciation is shown where the error is, how to use the tongue of each word, along","i know elsa speak through the introduction of a friend and friend who and ielts, knowing that he need to improve his speaking skill but pronunciation be his weakness. after download the app, the first impression be the user -friendly app interface, can choose a pure vietnamese language, so i be very easy to manipulate because i also only submit to the primary way as the instruction be like a real ""coach"", each wrong pronunciation be show where the error is, how to use the tongue of each word, along",en,0.951924443244934,"I know Elsa Speak through the introduction of a friend and friends who and IELTS, knowing that he needs to improve his speaking skills but pronunciation is his weakness. After downloading the app, the first impression is the user -friendly app interface, can choose a pure Vietnamese language, so I am very easy to manipulate because I also only submit to the primary way as the instructions is like a real ""coach"", each wrong pronunciation is shown where the error is, how to use the tongue of each word, along",positive,positive,0.8092,neutral,0.6664447,0.042109095,0.6664447,0.29144618
45163,,5,Very useful only 1 sentence I really liked this app,very useful only 1 sentence i really like this app,en,0.9744833707809448,Very useful only 1 sentence I really liked this app,positive,positive,0.7615,positive,0.98451823,0.0045226957,0.01095908,0.98451823
45164,,5,Great I improved my English a lot !!!,great i improve my english a lot!,en,0.6901166439056396,Great I improved my English a lot !!!,positive,positive,0.807,positive,0.9862438,0.0038402556,0.009915921,0.9862438
45166,,5,I find this software very helpful ❤ and I have read English better than before before the software ❤ ❤ ❤,i find this software very helpful ❤ and i have read english good than before before the software ❤ ❤ ❤,en,0.9473451972007751,I find this software very helpful ❤ and I have read English better than before before the software ❤❤❤,positive,positive,0.7178,positive,0.9874198,0.002968631,0.009611601,0.9874198
45167,,5,Application of pronunciation and good Speaking practice. 10 ₫,application of pronunciation and good speaking practice. 10 ₫,en,0.929591715335846,Application of pronunciation and good Speaking practice. 10 ₫,positive,positive,0.4404,neutral,0.46129876,0.01232863,0.46129876,0.52637255
45168,,5,"Very good, guys, naturally felt more like 🤭","very good, guys, naturally felt more like 🤭",en,0.98452228307724,"Very good, guys, naturally felt more like 🤭",positive,positive,0.7172,positive,0.98325264,0.0038312676,0.012916104,0.98325264
45169,,5,"Experience with the application is interesting, I like it","experience with the application be interesting, i like it",en,0.9164623022079468,"Experience with the application is interesting, I like it",positive,positive,0.6369,positive,0.9602832,0.0036534404,0.03606336,0.9602832
45170,,5,Hopefully it will be as good as advertising (^∇^) ノ ♪,hopefully it will be as good as advertising ノ ♪,en,0.9959452152252196,Hopefully it will be as good as advertising (＾∇＾) ﾉ♪,positive,positive,0.6808,positive,0.95456344,0.0034415706,0.04199501,0.95456344
45171,,5,"Great, will definitely buy the Premium version when possible","great, will definitely buy the premium version when possible",en,0.9094452261924744,"Great, will definitely buy the Premium version when possible",positive,positive,0.7783,positive,0.9834172,0.002926529,0.013656188,0.9834172
45172,,5,"Great, the application helps me to be interested in learning English.","great, the application help me to be interested in learn english.",en,0.9155482053756714,"Great, the application helps me to be interested in learning English.",positive,positive,0.8591,positive,0.9807211,0.002814514,0.016464377,0.9807211
45173,,5,I went to Google Translate to pronounce better and free :(,i go to google translate to pronounce good and free,en,0.7675485610961914,I went to Google Translate to pronounce better and free :(,positive,positive,0.7351,neutral,0.6660171,0.07199741,0.6660171,0.26198545
45174,,5,The English article is good but it is easy to read,the english article be good but it be easy to read,en,0.8752443790435791,The English article is good but it is easy to read,positive,positive,0.7003,positive,0.6568277,0.022895556,0.32027674,0.6568277
45176,,5,The application is very useful for people who lose their roots like me,the application be very useful for people who lose their root like me,en,0.9789636135101318,The application is very useful for people who lose their roots like me,positive,positive,0.4576,neutral,0.34554535,0.03203548,0.34554535,0.6224191
45178,,5,I was more proficient after downloading the application,i be more proficient after download the application,en,0.6463167071342468,I was more proficient after downloading the application,positive,neutral,0.0,neutral,0.44038862,0.013024971,0.44038862,0.5465864
45179,,5,Listen to sontung mtp I installed this app to try,listen to sontung mtp i instal this app to try,en,0.697820782661438,Listen to sontung mtp I installed this app to try,positive,neutral,0.0,neutral,0.8432556,0.055663176,0.8432556,0.10108124
45180,,5,Very good for those who lose the root like me again,very good for those who lose the root like me again,en,0.9739755988121032,Very good for those who lose the root like me again,positive,positive,0.4576,positive,0.8932463,0.013698042,0.09305562,0.8932463
45181,,5,You can become indigenous people today,you can become indigenous people today,en,0.988331973552704,You can become indigenous people today,positive,neutral,0.0,neutral,0.76198614,0.038216323,0.76198614,0.19979754
45182,,5,Good application that does not limit the price is slightly high,good application that do not limit the price be slightly high,en,0.8803938627243042,Good application that does not limit the price is slightly high,positive,positive,0.4404,neutral,0.48012486,0.08531303,0.48012486,0.43456212
45183,,5,The app is very good to practice pronunciation and speak English,the app be very good to practice pronunciation and speak english,en,0.9662215113639832,The app is very good to practice pronunciation and speak English,positive,positive,0.4927,positive,0.9311698,0.00494968,0.0638805,0.9311698
45184,,5,Good application makes it easier for me to learn English,good application make it easy for me to learn english,en,0.8971669673919678,Good application makes it easier for me to learn English,positive,positive,0.7003,positive,0.9410443,0.005385806,0.05356997,0.9410443
45185,,5,"Very good, help me know how to pronounce the words","very good, help me know how to pronounce the word",en,0.968193769454956,"Very good, help me know how to pronounce the words",positive,positive,0.7328,positive,0.939413,0.0069843405,0.053602595,0.939413
45186,,5,Good and useful applications should grow further,good and useful application should grow far,en,0.8974301218986511,Good and useful applications should grow further,positive,positive,0.7003,positive,0.9582672,0.006323481,0.03540929,0.9582672
45187,,5,Good application but if you don't need money,good application but if you do not need money,en,0.8932287096977234,Good application but if you don't need money,positive,neutral,0.2382,neutral,0.34355035,0.059700113,0.34355035,0.5967495
45188,,5,Dang to praise because of the Viet Phan mem,dang to praise because of the viet phan mem,en,0.7806737422943115,Dang to praise because of the Viet Phan mem,positive,positive,0.5574,neutral,0.53301316,0.18755448,0.53301316,0.2794324
45189,,5,Elsa helped me improve my speaking skills,elsa help me improve my speaking skill,en,0.7979350686073303,Elsa helped me improve my speaking skills,positive,positive,0.6808,neutral,0.40831926,0.025551854,0.40831926,0.5661289
45190,,5,This application can improve my skills,this application can improve my skill,en,0.8647168278694153,This application can improve my skills,positive,positive,0.4404,positive,0.8132764,0.007395971,0.17932755,0.8132764
45191,,5,Thanks to Elsa Speak for helping me pronounce more standard,thanks to elsa speak for help me pronounce more standard,en,0.937829613685608,Thanks to Elsa Speak for helping me pronounce more standard,positive,positive,0.6808,positive,0.89805895,0.0065968917,0.09534416,0.89805895
45192,,5,Very good and useful in learning English,very good and useful in learn english,en,0.9682353734970092,Very good and useful in learning English,positive,positive,0.7474,positive,0.9615477,0.003932632,0.034519732,0.9615477
45193,,5,Teaching application is very good for busy people,teach application be very good for busy people,en,0.9844470620155334,Teaching application is very good for busy people,positive,positive,0.4927,positive,0.75285834,0.012462108,0.2346795,0.75285834
45194,,5,"Thanks to Master Dan, I know the application","thanks to master dan, i know the application",en,0.9259962439537048,"Thanks to Master Dan, I know the application",positive,positive,0.4404,positive,0.8979176,0.0054877372,0.09659463,0.8979176
45195,,5,Thank Dan Hauer for letting Mik BT about this app,thank dan hauer for let mik bt about this app,en,0.5795758962631226,Thank Dan Hauer for letting Mik BT about this app,positive,positive,0.3612,neutral,0.40873063,0.068748,0.40873063,0.5225214
45196,,5,Not yet but hope MK speaks English better,not yet but hope mk speaks english good,en,0.9408320784568788,Not yet but hope MK speaks English better,positive,neutral,0.1879,positive,0.6719785,0.015773704,0.31224778,0.6719785
45197,,5,The application is quite good and practiced good speaking skills,the application be quite good and practice good speaking skill,en,0.9487110376358032,The application is quite good and practiced good speaking skills,positive,positive,0.7496,positive,0.8973076,0.0075816032,0.09511086,0.8973076
45198,,5,If the price can use headphones when studying,if the price can use headphone when study,en,0.716180682182312,If the price can use headphones when studying,positive,neutral,0.0,neutral,0.8208532,0.057997838,0.8208532,0.121149
45199,,5,"Very good thanks to this, I study better","very good thanks to this, i study good",en,0.9820228815078736,"Very good thanks to this, I study better",positive,positive,0.8613,positive,0.9821879,0.0044205156,0.013391479,0.9821879
45200,,5,This application helps me speak English like Americans,this application help me speak english like american,en,0.921869158744812,This application helps me speak English like Americans,positive,positive,0.6369,neutral,0.46917742,0.024225203,0.46917742,0.50659734
45201,,5,Oily has this application that I have passed the interview,oily have this application that i have pass the interview,en,0.9821860194206238,Oily has this application that I have passed the interview,positive,neutral,0.0,neutral,0.5279687,0.02142404,0.5279687,0.45060727
45202,,5,"Thanks to Dan, I know this great application","thanks to dan, i know this great application",en,0.9441627860069276,"Thanks to Dan, I know this great application",positive,positive,0.8305,positive,0.98394126,0.0030066029,0.013052158,0.98394126
45203,,5,Seeing ads on youtube of a brother should see,see ad on youtube of a brother should see,en,0.9426969885826112,Seeing ads on youtube of a brother should see,positive,neutral,0.0,neutral,0.84965163,0.03670717,0.84965163,0.11364115
45204,,5,Never seen something similar or like this,never see something similar or like this,en,0.9368836879730223,Never seen something similar or like this,positive,positive,0.3612,neutral,0.68316245,0.28443778,0.68316245,0.032399714
45205,,5,The application helps improve English speaking very effectively,the application help improve english speaking very effectively,en,0.9367421865463256,The application helps improve English speaking very effectively,positive,positive,0.8313,positive,0.9137397,0.0034877986,0.08277249,0.9137397
45208,,5,"Oh, I really like this app is great, Great!","oh, i really like this app be great, great!",en,0.94164377450943,"Oh, I really like this app is great, Great!",positive,positive,0.9059,positive,0.9890366,0.0032231174,0.0077402303,0.9890366
45209,,5,I studied very badly so I downloaded it to the Americans,i study very badly so i download it to the american,en,0.9296675324440002,I studied very badly so I downloaded it to the Americans,positive,negative,-0.5256,negative,0.8261735,0.8261735,0.15750752,0.01631903
45210,,5,The software helps improve English pronunciation very well. 😊 😊,the software help improve english pronunciation very well. 😊 😊,en,0.8605713248252869,The software helps improve English pronunciation very well. 😊😊,positive,positive,0.7902,positive,0.9714552,0.0028937822,0.025651015,0.9714552
45211,,1,Improve Creating Account Speed ​​Please!,improve create account speed please!,en,0.634277880191803,Improve Creating Account Speed ​​Please!,negative,positive,0.7644,neutral,0.54965204,0.11627539,0.54965204,0.3340726
45212,,5,It will help me to learn 🤗 🤗 you can be used you can get and.,it will help me to learn 🤗 🤗 you can be use you can get and.,en,0.946792721748352,It will help me to learn 🤗🤗 you can be used you can get and.,positive,positive,0.4019,positive,0.93254274,0.0052604917,0.06219672,0.93254274
45213,,5,"Master Dan ""carried"" me to this place. Very good! Master Dan Van Tue !!!!!!!!","master dan ""carried"" me to this place. very good! master dan van tue!",en,0.7597578167915344,"Master Dan ""carried"" me to this place. Very good! Master Dan Van Tue !!!!!!!!",positive,positive,0.5827,positive,0.9671053,0.0029204036,0.029974272,0.9671053
45214,,5,A great application thanks to Mr. Dan Hauer introduced. Thank you very much 😁 😁,a great application thanks to mr. dan hauer introduced. thank you very much 😁 😁,en,0.918965220451355,A great application thanks to Mr. Dan Hauer introduced. Thank you very much 😁😁,positive,positive,0.8591,positive,0.98882383,0.0022769747,0.008899131,0.98882383
45215,,5,I don't understand the nx. I don't. Who just mik elephant,i do not understand the nx. i dont. who just mik elephant,en,0.8448328971862793,I don't understand the nx. I don't. Who just mik elephant,positive,neutral,0.0,negative,0.89551663,0.89551663,0.09756393,0.0069194217
45216,,5,"Something wrong, stop deleting and still give 5 stars.","something wrong, stop deleting and still give 5 stars.",en,0.9748886823654176,"Something wrong, stop deleting and still give 5 stars.",positive,negative,-0.6486,negative,0.67085904,0.67085904,0.31099924,0.018141743
45217,,5,"Good application, both corrected, just learned vocabulary.","good application, both corrected, just learn vocabulary.",en,0.9296494722366332,"Good application, both corrected, just learned vocabulary.",positive,positive,0.4404,positive,0.90088445,0.01477825,0.084337324,0.90088445
45218,,5,I study very well .. The pronunciation is gradually improved,i study very well. the pronunciation be gradually improve,en,0.9085893034934998,I study very well .. The pronunciation is gradually improved,positive,positive,0.6478,positive,0.93346035,0.0054106773,0.061128933,0.93346035
45219,,5,Quite good. Try to maintain it,quite good. try to maintain it,en,0.9794037342071532,Quite good. Try to maintain it,positive,positive,0.4927,positive,0.9427841,0.0066298414,0.050586134,0.9427841
45220,,3,I also learned more,i also learn more,en,0.9908095002174376,I also learned more,neutral,neutral,0.0,positive,0.710419,0.012475146,0.2771058,0.710419
45221,,5,"Very good, everyone, every crime is a bit expensive.","very good, everyone, every crime be a bit expensive.",en,0.979960799217224,"Very good, everyone, every crime is a bit expensive.",positive,neutral,-0.079,positive,0.83166265,0.037734877,0.13060245,0.83166265
45222,,5,"To practice good pronunciation, everyone should download the app to offline","to practice good pronunciation, everyone should download the app to offline",en,0.9394349455833436,"To practice good pronunciation, everyone should download the app to offline",positive,positive,0.34,neutral,0.37622565,0.01476507,0.37622565,0.60900927
45223,,5,"Since studying Elsa, my T.A has improved a lot ❤ 🤓","since study elsa, my t. a have improve a lot ❤ 🤓",en,0.953478455543518,"Since studying Elsa, my T.A has improved a lot ❤🤓",positive,positive,0.4404,positive,0.97981,0.0033272007,0.016862847,0.97981
45224,,5,Son Tung M-TP brought me here :)),son tung m-tp brought me here,en,0.5539928674697876,Son Tung M-TP brought me here :)),positive,neutral,0.0,neutral,0.7420398,0.14469963,0.7420398,0.113260515
45225,,5,"This learning application is very good, the way to learn.","this learning application be very good, the way to learn.",en,0.9438797235488892,"This learning application is very good, the way to learn.",positive,positive,0.4927,positive,0.97902083,0.0024509132,0.018528193,0.97902083
45226,,5,Very good app can improve a lot of English level of Higly Recommend !!!!,very good app can improve a lot of english level of higly recommend!,en,0.9473601579666138,Very good app can improve a lot of English level of Higly Recommend !!!!,positive,positive,0.8353,positive,0.9821262,0.0039039985,0.013969807,0.9821262
45227,,3,Can not enter: ((,can not enter,en,0.8246946930885315,Can not enter: ((,neutral,neutral,0.0,neutral,0.5811474,0.38380465,0.5811474,0.035047956
45228,,1,Application like Kok 😪,application like kok 😪,en,0.7423827052116394,Application like Kok😪,negative,positive,0.3612,negative,0.5528324,0.5528324,0.41108388,0.036083665
45229,,5,The app is very helpful and significantly improves Speaking Skill !!,the app be very helpful and significantly improve speak skill!,en,0.9755725860595704,The app is very helpful and significantly improves Speaking Skill !!,positive,positive,0.7419,positive,0.97777015,0.0031734528,0.019056367,0.97777015
45230,,2,Download application is not possible,download application be not possible,en,0.692031741142273,Download application is not possible,negative,neutral,0.0,negative,0.56843495,0.56843495,0.40079293,0.030772096
45231,,5,"Very good and useful, even using free are also very ok.","very good and useful, even use free be also very ok.",en,0.9872741103172302,"Very good and useful, even using free are also very ok.",positive,positive,0.9032,positive,0.9764281,0.003947802,0.019624092,0.9764281
